date and time,value
[2020-04-10 15:05:52.001] ,157
[2020-04-10 15:05:52.096] ,411
[2020-04-10 15:05:52.196] ,529
[2020-04-10 15:05:52.296] ,606
[2020-04-10 15:05:52.396] ,653
[2020-04-10 15:05:52.496] ,657
[2020-04-10 15:05:52.596] ,643
[2020-04-10 15:05:52.696] ,589
[2020-04-10 15:05:52.796] ,240
[2020-04-10 15:05:52.903] ,127
[2020-04-10 15:05:53.003] ,262
[2020-04-10 15:05:53.103] ,456
[2020-04-10 15:05:53.204] ,529
[2020-04-10 15:05:53.304] ,488
[2020-04-10 15:05:53.404] ,484
[2020-04-10 15:05:53.505] ,556
[2020-04-10 15:05:53.605] ,580
[2020-04-10 15:05:53.705] ,377
[2020-04-10 15:05:53.805] ,197
[2020-04-10 15:05:53.904] ,127
[2020-04-10 15:05:54.004] ,281
[2020-04-10 15:05:54.105] ,448
[2020-04-10 15:05:54.204] ,519
[2020-04-10 15:05:54.304] ,545
[2020-04-10 15:05:54.404] ,567
[2020-04-10 15:05:54.504] ,582
[2020-04-10 15:05:54.604] ,507
[2020-04-10 15:05:54.704] ,296
[2020-04-10 15:05:54.804] ,175
[2020-04-10 15:05:54.907] ,222
[2020-04-10 15:05:55.010] ,394
[2020-04-10 15:05:55.108] ,499
[2020-04-10 15:05:55.208] ,532
[2020-04-10 15:05:55.308] ,552
[2020-04-10 15:05:55.409] ,570
[2020-04-10 15:05:55.509] ,556
[2020-04-10 15:05:55.609] ,376
[2020-04-10 15:05:55.710] ,208
[2020-04-10 15:05:55.810] ,138
[2020-04-10 15:05:55.908] ,244
[2020-04-10 15:05:56.008] ,387
[2020-04-10 15:05:56.108] ,466
[2020-04-10 15:05:56.208] ,502
[2020-04-10 15:05:56.307] ,534
[2020-04-10 15:05:56.407] ,553
[2020-04-10 15:05:56.507] ,475
[2020-04-10 15:05:56.607] ,265
[2020-04-10 15:05:56.707] ,168
[2020-04-10 15:05:56.807] ,222
[2020-04-10 15:05:56.914] ,346
[2020-04-10 15:05:57.014] ,430
[2020-04-10 15:05:57.114] ,459
[2020-04-10 15:05:57.214] ,500
[2020-04-10 15:05:57.315] ,545
[2020-04-10 15:05:57.415] ,483
[2020-04-10 15:05:57.515] ,322
[2020-04-10 15:05:57.615] ,202
[2020-04-10 15:05:57.716] ,177
[2020-04-10 15:05:57.816] ,303
[2020-04-10 15:05:57.916] ,470
[2020-04-10 15:05:58.016] ,517
[2020-04-10 15:05:58.116] ,552
[2020-04-10 15:05:58.217] ,596
[2020-04-10 15:05:58.317] ,572
[2020-04-10 15:05:58.417] ,438
[2020-04-10 15:05:58.518] ,360
[2020-04-10 15:05:58.617] ,340
[2020-04-10 15:05:58.718] ,391
[2020-04-10 15:05:58.818] ,469
[2020-04-10 15:05:58.918] ,494
[2020-04-10 15:05:59.019] ,516
[2020-04-10 15:05:59.119] ,542
[2020-04-10 15:05:59.220] ,554
[2020-04-10 15:05:59.320] ,432
[2020-04-10 15:05:59.420] ,283
[2020-04-10 15:05:59.520] ,189
[2020-04-10 15:05:59.621] ,148
[2020-04-10 15:05:59.721] ,273
[2020-04-10 15:05:59.817] ,416
[2020-04-10 15:05:59.917] ,428
[2020-04-10 15:06:00.017] ,438
[2020-04-10 15:06:00.117] ,489
[2020-04-10 15:06:00.217] ,488
[2020-04-10 15:06:00.317] ,373
[2020-04-10 15:06:00.417] ,229
[2020-04-10 15:06:00.517] ,166
[2020-04-10 15:06:00.617] ,221
[2020-04-10 15:06:00.717] ,361
[2020-04-10 15:06:00.822] ,494
[2020-04-10 15:06:00.923] ,553
[2020-04-10 15:06:01.023] ,586
[2020-04-10 15:06:01.124] ,594
[2020-04-10 15:06:01.223] ,464
[2020-04-10 15:06:01.323] ,281
[2020-04-10 15:06:01.424] ,169
[2020-04-10 15:06:01.524] ,126
[2020-04-10 15:06:01.624] ,306
[2020-04-10 15:06:01.725] ,466
[2020-04-10 15:06:01.825] ,546
[2020-04-10 15:06:01.926] ,569
[2020-04-10 15:06:02.027] ,600
[2020-04-10 15:06:02.126] ,604
[2020-04-10 15:06:02.226] ,533
[2020-04-10 15:06:02.326] ,356
[2020-04-10 15:06:02.427] ,297
[2020-04-10 15:06:02.526] ,293
[2020-04-10 15:06:02.627] ,417
[2020-04-10 15:06:02.727] ,524
[2020-04-10 15:06:02.826] ,595
[2020-04-10 15:06:02.924] ,604
[2020-04-10 15:06:03.024] ,610
[2020-04-10 15:06:03.124] ,607
[2020-04-10 15:06:03.224] ,451
[2020-04-10 15:06:03.324] ,217
[2020-04-10 15:06:03.424] ,140
[2020-04-10 15:06:03.524] ,224
[2020-04-10 15:06:03.624] ,446
[2020-04-10 15:06:03.724] ,532
[2020-04-10 15:06:03.833] ,586
[2020-04-10 15:06:03.930] ,604
[2020-04-10 15:06:04.030] ,613
[2020-04-10 15:06:04.132] ,598
[2020-04-10 15:06:04.232] ,514
[2020-04-10 15:06:04.332] ,235
[2020-04-10 15:06:04.432] ,137
[2020-04-10 15:06:04.532] ,339
[2020-04-10 15:06:04.633] ,508
[2020-04-10 15:06:04.733] ,593
[2020-04-10 15:06:04.833] ,626
[2020-04-10 15:06:04.932] ,645
[2020-04-10 15:06:05.032] ,638
[2020-04-10 15:06:05.132] ,616
[2020-04-10 15:06:05.232] ,368
[2020-04-10 15:06:05.332] ,176
[2020-04-10 15:06:05.432] ,113
[2020-04-10 15:06:05.532] ,405
[2020-04-10 15:06:05.631] ,513
[2020-04-10 15:06:05.731] ,572
[2020-04-10 15:06:05.835] ,600
[2020-04-10 15:06:05.936] ,609
[2020-04-10 15:06:06.035] ,614
[2020-04-10 15:06:06.136] ,586
[2020-04-10 15:06:06.236] ,273
[2020-04-10 15:06:06.336] ,165
[2020-04-10 15:06:06.436] ,200
[2020-04-10 15:06:06.537] ,366
[2020-04-10 15:06:06.637] ,452
[2020-04-10 15:06:06.737] ,470
[2020-04-10 15:06:06.837] ,517
[2020-04-10 15:06:06.937] ,554
[2020-04-10 15:06:07.038] ,523
[2020-04-10 15:06:07.137] ,365
[2020-04-10 15:06:07.237] ,214
[2020-04-10 15:06:07.339] ,151
[2020-04-10 15:06:07.438] ,325
[2020-04-10 15:06:07.538] ,489
[2020-04-10 15:06:07.639] ,564
[2020-04-10 15:06:07.739] ,600
[2020-04-10 15:06:07.839] ,615
[2020-04-10 15:06:07.939] ,618
[2020-04-10 15:06:08.040] ,579
[2020-04-10 15:06:08.140] ,346
[2020-04-10 15:06:08.240] ,181
[2020-04-10 15:06:08.340] ,116
[2020-04-10 15:06:08.441] ,364
[2020-04-10 15:06:08.541] ,502
[2020-04-10 15:06:08.641] ,586
[2020-04-10 15:06:08.741] ,610
[2020-04-10 15:06:08.842] ,627
[2020-04-10 15:06:08.942] ,614
[2020-04-10 15:06:09.043] ,513
[2020-04-10 15:06:09.143] ,225
[2020-04-10 15:06:09.242] ,127
[2020-04-10 15:06:09.343] ,210
[2020-04-10 15:06:09.444] ,417
[2020-04-10 15:06:09.544] ,502
[2020-04-10 15:06:09.644] ,545
[2020-04-10 15:06:09.744] ,572
[2020-04-10 15:06:09.844] ,592
[2020-04-10 15:06:09.937] ,574
[2020-04-10 15:06:10.037] ,401
[2020-04-10 15:06:10.137] ,199
[2020-04-10 15:06:10.237] ,125
[2020-04-10 15:06:10.342] ,391
[2020-04-10 15:06:10.442] ,523
[2020-04-10 15:06:10.542] ,582
[2020-04-10 15:06:10.642] ,604
[2020-04-10 15:06:10.742] ,614
[2020-04-10 15:06:10.847] ,618
[2020-04-10 15:06:10.948] ,595
[2020-04-10 15:06:11.048] ,306
[2020-04-10 15:06:11.147] ,153
[2020-04-10 15:06:11.248] ,168
[2020-04-10 15:06:11.348] ,436
[2020-04-10 15:06:11.448] ,520
[2020-04-10 15:06:11.549] ,588
[2020-04-10 15:06:11.649] ,618
[2020-04-10 15:06:11.750] ,618
[2020-04-10 15:06:11.851] ,616
[2020-04-10 15:06:11.945] ,555
[2020-04-10 15:06:12.045] ,237
[2020-04-10 15:06:12.145] ,128
[2020-04-10 15:06:12.245] ,246
[2020-04-10 15:06:12.345] ,436
[2020-04-10 15:06:12.445] ,528
[2020-04-10 15:06:12.545] ,569
[2020-04-10 15:06:12.645] ,590
[2020-04-10 15:06:12.745] ,602
[2020-04-10 15:06:12.853] ,570
[2020-04-10 15:06:12.953] ,363
[2020-04-10 15:06:13.053] ,181
[2020-04-10 15:06:13.153] ,116
[2020-04-10 15:06:13.254] ,343
[2020-04-10 15:06:13.354] ,492
[2020-04-10 15:06:13.454] ,580
[2020-04-10 15:06:13.555] ,620
[2020-04-10 15:06:13.654] ,632
[2020-04-10 15:06:13.755] ,628
[2020-04-10 15:06:13.847] ,598
[2020-04-10 15:06:13.947] ,243
[2020-04-10 15:06:14.047] ,130
[2020-04-10 15:06:14.157] ,252
[2020-04-10 15:06:14.257] ,463
[2020-04-10 15:06:14.357] ,535
[2020-04-10 15:06:14.457] ,609
[2020-04-10 15:06:14.557] ,624
[2020-04-10 15:06:14.657] ,632
[2020-04-10 15:06:14.756] ,615
[2020-04-10 15:06:14.858] ,449
[2020-04-10 15:06:14.957] ,197
[2020-04-10 15:06:15.060] ,116
[2020-04-10 15:06:15.158] ,334
[2020-04-10 15:06:15.259] ,490
[2020-04-10 15:06:15.358] ,554
[2020-04-10 15:06:15.459] ,566
[2020-04-10 15:06:15.559] ,588
[2020-04-10 15:06:15.660] ,604
[2020-04-10 15:06:15.760] ,560
[2020-04-10 15:06:15.860] ,272
[2020-04-10 15:06:15.961] ,148
[2020-04-10 15:06:16.060] ,163
[2020-04-10 15:06:16.161] ,416
[2020-04-10 15:06:16.261] ,518
[2020-04-10 15:06:16.361] ,573
[2020-04-10 15:06:16.461] ,596
[2020-04-10 15:06:16.562] ,616
[2020-04-10 15:06:16.662] ,606
[2020-04-10 15:06:16.762] ,440
[2020-04-10 15:06:16.862] ,204
[2020-04-10 15:06:16.962] ,123
[2020-04-10 15:06:17.063] ,291
[2020-04-10 15:06:17.163] ,434
[2020-04-10 15:06:17.263] ,510
[2020-04-10 15:06:17.363] ,516
[2020-04-10 15:06:17.464] ,545
[2020-04-10 15:06:17.563] ,571
[2020-04-10 15:06:17.663] ,519
[2020-04-10 15:06:17.764] ,282
[2020-04-10 15:06:17.864] ,169
[2020-04-10 15:06:17.965] ,178
[2020-04-10 15:06:18.064] ,374
[2020-04-10 15:06:18.165] ,471
[2020-04-10 15:06:18.265] ,505
[2020-04-10 15:06:18.366] ,522
[2020-04-10 15:06:18.465] ,568
[2020-04-10 15:06:18.566] ,586
[2020-04-10 15:06:18.666] ,457
[2020-04-10 15:06:18.766] ,237
[2020-04-10 15:06:18.866] ,157
[2020-04-10 15:06:18.966] ,226
[2020-04-10 15:06:19.067] ,402
[2020-04-10 15:06:19.168] ,469
[2020-04-10 15:06:19.268] ,476
[2020-04-10 15:06:19.368] ,487
[2020-04-10 15:06:19.468] ,517
[2020-04-10 15:06:19.569] ,437
[2020-04-10 15:06:19.668] ,273
[2020-04-10 15:06:19.769] ,185
[2020-04-10 15:06:19.869] ,145
[2020-04-10 15:06:19.970] ,341
[2020-04-10 15:06:20.070] ,461
[2020-04-10 15:06:20.169] ,486
[2020-04-10 15:06:20.270] ,517
[2020-04-10 15:06:20.370] ,546
[2020-04-10 15:06:20.471] ,537
[2020-04-10 15:06:20.570] ,376
[2020-04-10 15:06:20.673] ,217
[2020-04-10 15:06:20.771] ,152
[2020-04-10 15:06:20.871] ,344
[2020-04-10 15:06:20.972] ,486
[2020-04-10 15:06:21.072] ,548
[2020-04-10 15:06:21.172] ,580
[2020-04-10 15:06:21.272] ,594
[2020-04-10 15:06:21.373] ,597
[2020-04-10 15:06:21.473] ,549
[2020-04-10 15:06:21.573] ,277
[2020-04-10 15:06:21.673] ,149
[2020-04-10 15:06:21.774] ,123
[2020-04-10 15:06:21.874] ,305
[2020-04-10 15:06:21.974] ,441
[2020-04-10 15:06:22.075] ,464
[2020-04-10 15:06:22.175] ,486
[2020-04-10 15:06:22.275] ,544
[2020-04-10 15:06:22.375] ,556
[2020-04-10 15:06:22.475] ,418
[2020-04-10 15:06:22.575] ,226
[2020-04-10 15:06:22.676] ,151
[2020-04-10 15:06:22.776] ,270
[2020-04-10 15:06:22.872] ,463
[2020-04-10 15:06:22.972] ,532
[2020-04-10 15:06:23.071] ,570
[2020-04-10 15:06:23.171] ,586
[2020-04-10 15:06:23.271] ,604
[2020-04-10 15:06:23.371] ,605
[2020-04-10 15:06:23.471] ,456
[2020-04-10 15:06:23.571] ,210
[2020-04-10 15:06:23.671] ,127
[2020-04-10 15:06:23.771] ,313
[2020-04-10 15:06:23.879] ,497
[2020-04-10 15:06:23.978] ,559
[2020-04-10 15:06:24.080] ,604
[2020-04-10 15:06:24.180] ,624
[2020-04-10 15:06:24.280] ,634
[2020-04-10 15:06:24.380] ,616
[2020-04-10 15:06:24.481] ,364
[2020-04-10 15:06:24.581] ,176
[2020-04-10 15:06:24.681] ,115
[2020-04-10 15:06:24.781] ,295
[2020-04-10 15:06:24.877] ,438
[2020-04-10 15:06:24.988] ,463
[2020-04-10 15:06:25.078] ,465
[2020-04-10 15:06:25.177] ,478
[2020-04-10 15:06:25.277] ,512
[2020-04-10 15:06:25.377] ,504
[2020-04-10 15:06:25.477] ,308
[2020-04-10 15:06:25.577] ,192
[2020-04-10 15:06:25.677] ,185
[2020-04-10 15:06:25.777] ,417
[2020-04-10 15:06:25.884] ,519
[2020-04-10 15:06:25.986] ,580
[2020-04-10 15:06:26.085] ,600
[2020-04-10 15:06:26.185] ,608
[2020-04-10 15:06:26.285] ,609
[2020-04-10 15:06:26.385] ,580
[2020-04-10 15:06:26.485] ,321
[2020-04-10 15:06:26.586] ,169
[2020-04-10 15:06:26.686] ,127
[2020-04-10 15:06:26.786] ,424
[2020-04-10 15:06:26.887] ,531
[2020-04-10 15:06:26.987] ,618
[2020-04-10 15:06:27.087] ,648
[2020-04-10 15:06:27.187] ,646
[2020-04-10 15:06:27.287] ,622
[2020-04-10 15:06:27.388] ,411
[2020-04-10 15:06:27.488] ,186
[2020-04-10 15:06:27.587] ,112
[2020-04-10 15:06:27.688] ,397
[2020-04-10 15:06:27.789] ,522
[2020-04-10 15:06:27.889] ,605
[2020-04-10 15:06:27.989] ,639
[2020-04-10 15:06:28.089] ,642
[2020-04-10 15:06:28.189] ,624
[2020-04-10 15:06:28.289] ,590
[2020-04-10 15:06:28.389] ,310
[2020-04-10 15:06:28.489] ,144
[2020-04-10 15:06:28.589] ,160
[2020-04-10 15:06:28.688] ,441
[2020-04-10 15:06:28.788] ,541
[2020-04-10 15:06:28.891] ,610
[2020-04-10 15:06:28.991] ,637
[2020-04-10 15:06:29.091] ,637
[2020-04-10 15:06:29.192] ,614
[2020-04-10 15:06:29.292] ,433
[2020-04-10 15:06:29.393] ,181
[2020-04-10 15:06:29.493] ,102
[2020-04-10 15:06:29.594] ,338
[2020-04-10 15:06:29.693] ,509
[2020-04-10 15:06:29.795] ,580
[2020-04-10 15:06:29.891] ,588
[2020-04-10 15:06:29.991] ,609
[2020-04-10 15:06:30.091] ,619
[2020-04-10 15:06:30.191] ,542
[2020-04-10 15:06:30.291] ,230
[2020-04-10 15:06:30.391] ,118
[2020-04-10 15:06:30.491] ,151
[2020-04-10 15:06:30.591] ,350
[2020-04-10 15:06:30.690] ,474
[2020-04-10 15:06:30.790] ,533
[2020-04-10 15:06:30.899] ,561
[2020-04-10 15:06:30.999] ,576
[2020-04-10 15:06:31.099] ,531
[2020-04-10 15:06:31.200] ,286
[2020-04-10 15:06:31.299] ,158
[2020-04-10 15:06:31.400] ,111
[2020-04-10 15:06:31.500] ,364
[2020-04-10 15:06:31.600] ,470
[2020-04-10 15:06:31.702] ,509
[2020-04-10 15:06:31.801] ,528
[2020-04-10 15:06:31.895] ,552
[2020-04-10 15:06:31.995] ,553
[2020-04-10 15:06:32.095] ,377
[2020-04-10 15:06:32.195] ,200
[2020-04-10 15:06:32.295] ,128
[2020-04-10 15:06:32.395] ,329
[2020-04-10 15:06:32.495] ,484
[2020-04-10 15:06:32.595] ,547
[2020-04-10 15:06:32.695] ,581
[2020-04-10 15:06:32.795] ,591
[2020-04-10 15:06:32.903] ,601
[2020-04-10 15:06:33.003] ,580
[2020-04-10 15:06:33.103] ,288
[2020-04-10 15:06:33.204] ,157
[2020-04-10 15:06:33.304] ,152
[2020-04-10 15:06:33.405] ,303
[2020-04-10 15:06:33.505] ,368
[2020-04-10 15:06:33.606] ,376
[2020-04-10 15:06:33.706] ,384
[2020-04-10 15:06:33.806] ,403
[2020-04-10 15:06:33.897] ,348
[2020-04-10 15:06:33.997] ,246
[2020-04-10 15:06:34.107] ,182
[2020-04-10 15:06:34.207] ,177
[2020-04-10 15:06:34.307] ,340
[2020-04-10 15:06:34.407] ,450
[2020-04-10 15:06:34.507] ,480
[2020-04-10 15:06:34.607] ,500
[2020-04-10 15:06:34.703] ,519
[2020-04-10 15:06:34.803] ,481
[2020-04-10 15:06:34.909] ,328
[2020-04-10 15:06:35.010] ,214
[2020-04-10 15:06:35.109] ,157
[2020-04-10 15:06:35.210] ,259
[2020-04-10 15:06:35.309] ,439
[2020-04-10 15:06:35.410] ,545
[2020-04-10 15:06:35.510] ,585
[2020-04-10 15:06:35.610] ,596
[2020-04-10 15:06:35.710] ,594
[2020-04-10 15:06:35.811] ,487
[2020-04-10 15:06:35.907] ,235
[2020-04-10 15:06:36.007] ,148
[2020-04-10 15:06:36.107] ,230
[2020-04-10 15:06:36.207] ,367
[2020-04-10 15:06:36.307] ,457
[2020-04-10 15:06:36.407] ,481
[2020-04-10 15:06:36.507] ,505
[2020-04-10 15:06:36.607] ,525
[2020-04-10 15:06:36.707] ,470
[2020-04-10 15:06:36.806] ,309
[2020-04-10 15:06:36.913] ,199
[2020-04-10 15:06:37.012] ,172
[2020-04-10 15:06:37.113] ,346
[2020-04-10 15:06:37.213] ,461
[2020-04-10 15:06:37.313] ,508
[2020-04-10 15:06:37.414] ,525
[2020-04-10 15:06:37.513] ,547
[2020-04-10 15:06:37.613] ,496
[2020-04-10 15:06:37.714] ,330
[2020-04-10 15:06:37.814] ,208
[2020-04-10 15:06:37.914] ,150
[2020-04-10 15:06:38.014] ,273
[2020-04-10 15:06:38.115] ,384
[2020-04-10 15:06:38.215] ,436
[2020-04-10 15:06:38.316] ,460
[2020-04-10 15:06:38.416] ,487
[2020-04-10 15:06:38.517] ,509
[2020-04-10 15:06:38.617] ,423
[2020-04-10 15:06:38.716] ,294
[2020-04-10 15:06:38.816] ,207
[2020-04-10 15:06:38.910] ,163
[2020-04-10 15:06:39.009] ,293
[2020-04-10 15:06:39.109] ,375
[2020-04-10 15:06:39.209] ,410
[2020-04-10 15:06:39.309] ,440
[2020-04-10 15:06:39.409] ,452
[2020-04-10 15:06:39.519] ,433
[2020-04-10 15:06:39.619] ,353
[2020-04-10 15:06:39.719] ,230
[2020-04-10 15:06:39.819] ,176
[2020-04-10 15:06:39.919] ,254
[2020-04-10 15:06:40.019] ,369
[2020-04-10 15:06:40.119] ,441
[2020-04-10 15:06:40.219] ,468
[2020-04-10 15:06:40.319] ,488
[2020-04-10 15:06:40.419] ,505
[2020-04-10 15:06:40.519] ,412
[2020-04-10 15:06:40.619] ,266
[2020-04-10 15:06:40.719] ,187
[2020-04-10 15:06:40.822] ,173
[2020-04-10 15:06:40.922] ,297
[2020-04-10 15:06:41.023] ,346
[2020-04-10 15:06:41.123] ,374
[2020-04-10 15:06:41.222] ,392
[2020-04-10 15:06:41.323] ,405
[2020-04-10 15:06:41.423] ,440
[2020-04-10 15:06:41.523] ,377
[2020-04-10 15:06:41.624] ,267
[2020-04-10 15:06:41.724] ,188
[2020-04-10 15:06:41.826] ,160
[2020-04-10 15:06:41.925] ,373
[2020-04-10 15:06:42.024] ,13
[2020-04-10 15:06:42.126] ,494
[2020-04-10 15:06:42.226] ,518
[2020-04-10 15:06:42.325] ,536
[2020-04-10 15:06:42.426] ,483
[2020-04-10 15:06:42.526] ,366
[2020-04-10 15:06:42.626] ,192
[2020-04-10 15:06:42.726] ,125
[2020-04-10 15:06:42.827] ,273
[2020-04-10 15:06:42.920] ,417
[2020-04-10 15:06:43.020] ,489
[2020-04-10 15:06:43.120] ,523
[2020-04-10 15:06:43.220] ,552
[2020-04-10 15:06:43.320] ,566
[2020-04-10 15:06:43.420] ,476
[2020-04-10 15:06:43.520] ,243
[2020-04-10 15:06:43.620] ,156
[2020-04-10 15:06:43.730] ,254
[2020-04-10 15:06:43.829] ,415
[2020-04-10 15:06:43.930] ,471
[2020-04-10 15:06:44.031] ,497
[2020-04-10 15:06:44.130] ,533
[2020-04-10 15:06:44.232] ,554
[2020-04-10 15:06:44.331] ,457
[2020-04-10 15:06:44.432] ,243
[2020-04-10 15:06:44.531] ,151
[2020-04-10 15:06:44.632] ,170
[2020-04-10 15:06:44.732] ,349
[2020-04-10 15:06:44.832] ,423
[2020-04-10 15:06:44.930] ,449
[2020-04-10 15:06:45.035] ,466
[2020-04-10 15:06:45.126] ,480
[2020-04-10 15:06:45.227] ,468
[2020-04-10 15:06:45.328] ,339
[2020-04-10 15:06:45.433] ,220
[2020-04-10 15:06:45.532] ,160
[2020-04-10 15:06:45.624] ,127
[2020-04-10 15:06:45.726] ,118
[2020-04-10 15:06:45.835] ,102
[2020-04-10 15:06:45.933] ,93
[2020-04-10 15:06:46.034] ,88
[2020-04-10 15:06:46.135] ,122
[2020-04-10 15:06:46.235] ,169
[2020-04-10 15:06:46.336] ,190
[2020-04-10 15:06:46.436] ,208
[2020-04-10 15:06:46.537] ,210
[2020-04-10 15:06:46.636] ,216
[2020-04-10 15:06:46.737] ,218
[2020-04-10 15:06:46.831] ,220
[2020-04-10 15:06:46.930] ,226
[2020-04-10 15:06:47.030] ,234
[2020-04-10 15:06:47.130] ,237
[2020-04-10 15:06:47.230] ,244
[2020-04-10 15:06:47.330] ,252
