,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
74,770608154.0,7.0,4.0,5.0,1.0,1.0,10.0,0.0,0.0,1.0,2.0,15.0,0.0,5.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,2.0,19.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,6.0,7.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,1.0,12.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0
75,806758861.0,0.0,3.0,15.0,2.0,3.0,18.0,1.0,0.0,1.0,2.0,21.0,0.0,68.0,6.0,14.0,3.0,1.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,13.0,17.0,7.0,0.0,6.0,4.0,1.0,0.0,3.0,3.0,8.0,10.0,0.0,12.0,0.0,3.0,1.0,0.0,1.0,24.0,12.0,1.0,6.0,4.0,3.0,0.0,11.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,6.0,20.0,2.0,0.0,22.0,2.0,4.0,2.0,6.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,5.0,15.0,25.0,1.0,0.0,3.0,3.0
76,8.229100306136064e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,82334315.0,0.0,1.0,2.0,3.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0
78,829143884.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
79,8.478330314905354e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
80,8.500313788338831e+17,19.0,22.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
81,8.619318959945032e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,867462294.0,4.0,4.0,5.0,2.0,2.0,12.0,3.0,1.0,1.0,0.0,6.0,0.0,3.0,0.0,3.0,34.0,1.0,0.0,3.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0,9.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,3.0,7.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,2.0,1.0,13.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,7.0,0.0,1.0,2.0
83,878203285.0,0.0,2.0,7.0,2.0,2.0,25.0,2.0,1.0,1.0,0.0,21.0,0.0,5.0,6.0,8.0,3.0,34.0,0.0,0.0,2.0,312.0,1.0,0.0,0.0,0.0,19.0,503.0,5.0,0.0,1.0,3.0,1.0,0.0,14.0,1.0,730.0,7.0,0.0,2.0,0.0,29.0,2.0,0.0,1.0,1.0,21.0,1.0,109.0,1.0,9.0,0.0,4.0,1098.0,48.0,2.0,62.0,2.0,0.0,64.0,0.0,19.0,0.0,0.0,24.0,4.0,0.0,11.0,98.0,85.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,0.0,25.0,1.0,0.0,3.0,28.0
84,886111729.0,7.0,2.0,24.0,4.0,4.0,81.0,1.0,0.0,1.0,2.0,51.0,0.0,24.0,9.0,13.0,3.0,2.0,0.0,0.0,8.0,30.0,1.0,0.0,0.0,0.0,19.0,58.0,6.0,1.0,4.0,38.0,7.0,0.0,9.0,1.0,11.0,21.0,0.0,10.0,0.0,2.0,2.0,0.0,2.0,1.0,15.0,17.0,15.0,8.0,7.0,0.0,25.0,10.0,1.0,12.0,0.0,3.0,0.0,2.0,0.0,628.0,3.0,1.0,36.0,4.0,4.0,2.0,13.0,25.0,2.0,4.0,0.0,0.0,15.0,25.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,25.0,0.0,1.0,0.0,4.0,3.0
85,9.082582228798915e+17,1.0,0.0,0.0,2.0,2.0,19.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,21.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,48.0,1.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,4.0,0.0
86,91197647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,94068306.0,1.0,0.0,4.0,4.0,3.0,12.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,6.0,0.0,2.0,4.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,14.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0
88,943616660.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,0.0,3.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,26.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,5.0,0.0,19.0,0.0,1.0,0.0,2.0,23.0,7.0,0.0,2.0,3.0,0.0,10.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,3.0,0.0,0.0,0.0,0.0
