,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
68,462190826.0,3.0,0.0,2.0,0.0,20.0,1.0,13.0,10.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,97.0,0.0,1.0,6.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,2.0,11.0,3.0,0.0,13.0,14.0,2.0,1.0,1.0,0.0,7.0,0.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,10.0,9.0,2.0,0.0,14.0,1.0,0.0,1.0
69,46783969.0,6.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,7.0,0.0,1.0,4.0,4.0,0.0,0.0,30.0,1.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,24.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,7.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,13.0,3.0,0.0,13.0,4.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,10.0,4.0,0.0,2.0,8.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0
70,47540206.0,51.0,2.0,15.0,0.0,0.0,2.0,5.0,6.0,44.0,38.0,15.0,9.0,27.0,1.0,0.0,83.0,1.0,7.0,2.0,0.0,5.0,0.0,17.0,4.0,0.0,0.0,8.0,0.0,3.0,1.0,1.0,0.0,46.0,4.0,61.0,0.0,4.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,3.0,26.0,2.0,7.0,14.0,11.0,26.0,3.0,4.0,0.0,7.0,8.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,5.0,2.0,13.0,11.0,13.0,0.0,9.0,0.0,380.0,71.0,13.0,0.0,2.0,0.0,124.0,0.0,0.0,51.0,2.0,12.0,1.0,2.0,64.0,0.0,0.0,3.0,5.0,0.0,1.0,22.0,0.0,3.0
71,49549359.0,8.0,7.0,56.0,0.0,0.0,1.0,3.0,5.0,6.0,4.0,0.0,15.0,1.0,0.0,1.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,3.0,1.0,90.0,1.0,0.0,0.0,15.0,4.0,13.0,1.0,4.0,0.0,1.0,150.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,132.0,9.0,1.0,2.0,11.0,0.0,1.0,7.0,1.0,2.0,64.0,5.0,0.0,4.0,0.0,1.0,5.0,0.0,2.0,2.0,3.0,3.0,9.0,0.0,0.0,15.0,15.0,9.0,0.0,1.0,3.0,16.0,1.0,0.0,2.0,0.0,5.0,28.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,45.0
72,50965682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,54161723.0,52.0,1.0,12.0,0.0,0.0,5.0,3.0,8.0,41.0,31.0,13.0,13.0,27.0,0.0,0.0,59.0,1.0,11.0,4.0,1.0,1.0,2.0,33.0,5.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,58.0,5.0,33.0,0.0,3.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,3.0,12.0,2.0,20.0,19.0,21.0,26.0,3.0,2.0,0.0,11.0,7.0,2.0,2.0,5.0,1.0,9.0,0.0,0.0,0.0,9.0,1.0,22.0,13.0,13.0,380.0,15.0,0.0,0.0,70.0,11.0,0.0,1.0,0.0,79.0,0.0,0.0,37.0,3.0,11.0,3.0,2.0,35.0,0.0,1.0,5.0,10.0,3.0,1.0,17.0,0.0,4.0
74,569732794.0,98.0,0.0,1.0,0.0,5.0,1.0,11.0,4.0,47.0,34.0,23.0,16.0,30.0,0.0,0.0,13.0,1.0,12.0,3.0,0.0,0.0,2.0,21.0,3.0,0.0,0.0,14.0,3.0,2.0,0.0,1.0,0.0,99.0,1.0,25.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,20.0,28.0,25.0,57.0,1.0,2.0,0.0,6.0,8.0,12.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,14.0,14.0,4.0,71.0,15.0,0.0,70.0,0.0,8.0,0.0,0.0,0.0,116.0,2.0,2.0,43.0,2.0,4.0,1.0,1.0,121.0,0.0,2.0,1.0,6.0,0.0,4.0,19.0,0.0,1.0
75,578331360.0,6.0,8.0,8.0,0.0,0.0,3.0,2.0,3.0,9.0,1.0,0.0,12.0,1.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,28.0,4.0,11.0,0.0,5.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,16.0,18.0,3.0,3.0,3.0,3.0,0.0,7.0,1.0,1.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0,13.0,9.0,0.0,11.0,8.0,0.0,0.0,2.0,0.0,13.0,3.0,0.0,5.0,1.0,7.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,4.0
76,580105543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,605219768.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
78,635084443.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,27.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
79,65305565.0,136.0,3.0,11.0,0.0,0.0,7.0,8.0,8.0,86.0,70.0,28.0,21.0,48.0,3.0,0.0,51.0,1.0,14.0,2.0,1.0,2.0,1.0,25.0,5.0,0.0,4.0,13.0,1.0,2.0,0.0,1.0,0.0,81.0,4.0,64.0,0.0,2.0,0.0,1.0,11.0,0.0,0.0,3.0,1.0,15.0,15.0,9.0,10.0,40.0,51.0,58.0,2.0,1.0,0.0,7.0,14.0,3.0,1.0,2.0,1.0,7.0,1.0,0.0,2.0,22.0,0.0,6.0,7.0,17.0,124.0,16.0,0.0,79.0,116.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,106.0,3.0,10.0,1.0,1.0,161.0,0.0,1.0,4.0,5.0,11.0,1.0,37.0,0.0,3.0
80,7.161454206703739e+17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,7.325478877842063e+17,1.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
82,7.32986726084268e+17,53.0,2.0,5.0,0.0,0.0,5.0,1.0,1.0,55.0,45.0,18.0,5.0,45.0,1.0,0.0,9.0,0.0,9.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,47.0,3.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,10.0,17.0,1.0,7.0,22.0,24.0,35.0,0.0,9.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,0.0,4.0,1.0,2.0,51.0,2.0,0.0,37.0,43.0,5.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,71.0,0.0,0.0,1.0,3.0,6.0,0.0,18.0,0.0,2.0
83,7.332399013034107e+17,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,14.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
84,74553795.0,7.0,1.0,9.0,0.0,0.0,2.0,3.0,6.0,5.0,2.0,1.0,14.0,2.0,0.0,12.0,18.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,5.0,3.0,1.0,2.0,4.0,6.0,1.0,1.0,0.0,5.0,14.0,24.0,6.0,19.0,0.0,2.0,20.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,14.0,6.0,3.0,1.0,4.0,8.0,0.0,5.0,1.0,2.0,4.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,12.0,3.0,3.0,4.0,12.0,5.0,0.0,11.0,4.0,7.0,0.0,3.0,14.0,10.0,0.0,1.0,7.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,8.0,0.0,1.0,4.0,0.0,5.0
85,754317498.0,1.0,1.0,19.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.0,0.0,1.0,0.0,11.0,0.0,1.0,2.0,0.0,2.0,37.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,28.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,23.0
86,7.676370877931848e+17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,48.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,212.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,123.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
87,771906360.0,109.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,51.0,38.0,30.0,7.0,47.0,0.0,0.0,5.0,0.0,12.0,1.0,0.0,0.0,2.0,6.0,2.0,0.0,8.0,8.0,0.0,2.0,1.0,1.0,0.0,94.0,1.0,5.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,3.0,24.0,22.0,78.0,3.0,2.0,0.0,3.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,5.0,2.0,8.0,64.0,1.0,0.0,35.0,121.0,4.0,0.0,2.0,0.0,161.0,2.0,0.0,71.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,15.0,0.0,2.0
88,793116961.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
89,8.048352940003492e+17,1.0,0.0,1.0,0.0,9.0,1.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,9.0,42.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0
90,817012700.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,16.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0,2.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,1.0,3.0,2.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
91,81940998.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,14.0,2.0,5.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,8.0,3.0,2.0,2.0,8.0,0.0,7.0,2.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,5.0,3.0,0.0,10.0,6.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,1.0,8.0,2.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0
92,82334315.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
93,8.430403350812344e+17,1.0,0.0,0.0,0.0,13.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,27.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
94,86772299.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,18.0,14.0,7.0,1.0,10.0,0.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,9.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,4.0,11.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,22.0,3.0,0.0,17.0,19.0,2.0,0.0,1.0,0.0,37.0,0.0,0.0,18.0,0.0,4.0,1.0,1.0,15.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0
95,91197647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,937455198.0,2.0,6.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,78.0,2.0,0.0,0.0,3.0,3.0,7.0,1.0,3.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,3.0,1.0,1.0,16.0,0.0,0.0,2.0,1.0,2.0,62.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,3.0,2.0,1.0,0.0,3.0,45.0,0.0,4.0,1.0,4.0,0.0,1.0,6.0,3.0,0.0,0.0,2.0,0.0,5.0,23.0,1.0,2.0,8.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
