,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
50,56038291.0,3.0,2.0,0.0,3.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,19.0,0.0,2.0,3.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,8.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0
51,57262449.0,9.0,18.0,0.0,16.0,1.0,0.0,30.0,1.0,5.0,1.0,2.0,0.0,6.0,7.0,0.0,3.0,4.0,1.0,32.0,10.0,3.0,2.0,13.0,5.0,2.0,6.0,2.0,1.0,28.0,14.0,0.0,0.0,1.0,0.0,10.0,4.0,7.0,9.0,1.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,5.0,9.0,1.0,1.0,0.0,26.0,1.0,20.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,3.0,9.0,2.0,56.0
52,58812687.0,16.0,7.0,3.0,56.0,6.0,0.0,55.0,4.0,29.0,3.0,10.0,2.0,4.0,34.0,0.0,8.0,10.0,4.0,15.0,3.0,8.0,4.0,24.0,4.0,4.0,16.0,14.0,1.0,66.0,85.0,8.0,8.0,14.0,2.0,24.0,4.0,22.0,27.0,12.0,4.0,5.0,2.0,0.0,1.0,14.0,2.0,25.0,96.0,8.0,8.0,26.0,0.0,7.0,26.0,0.0,2.0,17.0,3.0,24.0,5.0,2.0,6.0,40.0,1.0,10.0
53,67861403.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
54,68127286.0,16.0,21.0,0.0,13.0,12.0,0.0,31.0,0.0,9.0,11.0,15.0,1.0,2.0,6.0,0.0,2.0,3.0,6.0,18.0,9.0,3.0,0.0,10.0,1.0,5.0,9.0,10.0,1.0,14.0,17.0,8.0,5.0,0.0,5.0,5.0,0.0,15.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,21.0,5.0,6.0,3.0,20.0,26.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,2.0,4.0,12.0,0.0,21.0
55,757128968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,76415065.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
57,7.74493669277651e+17,7.0,2.0,0.0,8.0,2.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,6.0,3.0,1.0,2.0,8.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,1.0,4.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,11.0,0.0,1.0
58,79475954.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
59,85251938.0,5.0,4.0,0.0,6.0,2.0,0.0,7.0,1.0,3.0,3.0,9.0,0.0,0.0,7.0,4.0,2.0,2.0,4.0,1.0,4.0,3.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,7.0,13.0,8.0,2.0,0.0,2.0,4.0,2.0,16.0,5.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,7.0,3.0,1.0,6.0,24.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,2.0,3.0,4.0,13.0,0.0,3.0
60,890515868.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
61,8.926911600193536e+17,3.0,4.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0
62,8983052.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,18.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,3.0,6.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0
63,90222516.0,2.0,5.0,0.0,9.0,8.0,1.0,24.0,1.0,12.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,4.0,9.0,6.0,2.0,15.0,6.0,1.0,3.0,5.0,1.0,25.0,14.0,7.0,29.0,1.0,1.0,6.0,3.0,10.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,21.0,1.0,2.0,9.0,40.0,2.0,12.0,0.0,1.0,11.0,2.0,13.0,2.0,4.0,3.0,0.0,0.0,13.0
64,9.3038540547149e+17,10.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,93617861.0,2.0,17.0,0.0,9.0,12.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,17.0,13.0,0.0,1.0,5.0,0.0,3.0,1.0,5.0,0.0,10.0,10.0,5.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,56.0,10.0,0.0,21.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,13.0,1.0,0.0
