,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
48,7.302885785681592e+17,11.0,64.0,161.0,79.0,0.0,1.0,53.0,20.0,152.0,113.0,67.0,91.0,30.0,130.0,108.0,1.0,2.0,241.0,189.0,146.0,12.0,22.0,90.0,15.0,0.0,210.0,89.0,151.0,51.0,33.0,1.0,149.0,12.0,39.0,100.0,19.0,188.0,96.0,200.0,2.0,0.0,45.0,134.0,116.0,21.0,138.0,202.0,0.0,1.0,5.0,13.0,98.0,40.0,30.0,22.0,17.0,33.0,2.0,26.0,0.0,180.0,1.0,61.0,181.0,88.0,32.0,34.0
49,7.416344126058988e+17,1.0,19.0,2.0,1.0,0.0,0.0,0.0,27.0,1.0,2.0,1.0,1.0,1.0,10.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,25.0,12.0,1.0,1.0,0.0,14.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,28.0,2.0,0.0,2.0,4.0,1.0,0.0,3.0,11.0,1.0,1.0,44.0,1.0,0.0,1.0,0.0,15.0,0.0,2.0,0.0,13.0,2.0,31.0,5.0,0.0
50,7.669073925503713e+17,2.0,9.0,9.0,4.0,0.0,0.0,3.0,5.0,5.0,9.0,4.0,2.0,3.0,11.0,7.0,0.0,1.0,12.0,7.0,7.0,2.0,0.0,8.0,1.0,0.0,9.0,10.0,4.0,7.0,8.0,2.0,8.0,2.0,8.0,8.0,0.0,11.0,3.0,11.0,0.0,0.0,0.0,10.0,7.0,2.0,10.0,12.0,5.0,3.0,0.0,6.0,7.0,2.0,4.0,4.0,0.0,4.0,0.0,6.0,0.0,9.0,0.0,5.0,10.0,11.0,6.0,2.0
51,7.697698703553454e+17,7.0,28.0,18.0,8.0,0.0,0.0,3.0,19.0,10.0,11.0,9.0,13.0,6.0,28.0,16.0,0.0,11.0,23.0,23.0,13.0,2.0,2.0,14.0,0.0,0.0,20.0,27.0,12.0,22.0,21.0,1.0,14.0,10.0,24.0,14.0,0.0,16.0,12.0,25.0,0.0,0.0,4.0,29.0,16.0,3.0,19.0,26.0,13.0,11.0,6.0,0.0,12.0,8.0,17.0,3.0,2.0,11.0,1.0,16.0,0.0,15.0,0.0,17.0,20.0,25.0,15.0,5.0
52,7.72217650839597e+17,15.0,55.0,144.0,55.0,0.0,13.0,49.0,18.0,141.0,144.0,50.0,124.0,22.0,111.0,80.0,1.0,6.0,279.0,129.0,147.0,26.0,13.0,88.0,23.0,1.0,230.0,102.0,159.0,44.0,25.0,1.0,120.0,15.0,40.0,100.0,9.0,184.0,83.0,194.0,6.0,1.0,50.0,105.0,113.0,27.0,127.0,159.0,98.0,1.0,7.0,12.0,0.0,37.0,20.0,20.0,12.0,43.0,2.0,21.0,0.0,174.0,0.0,29.0,189.0,81.0,27.0,38.0
53,7.930550665843917e+17,9.0,36.0,40.0,23.0,0.0,1.0,7.0,16.0,142.0,35.0,20.0,34.0,15.0,55.0,41.0,0.0,1.0,72.0,48.0,49.0,1.0,5.0,29.0,4.0,0.0,71.0,37.0,58.0,24.0,16.0,1.0,38.0,13.0,22.0,37.0,2.0,63.0,26.0,72.0,3.0,0.0,10.0,54.0,35.0,5.0,44.0,73.0,40.0,1.0,2.0,8.0,37.0,0.0,13.0,9.0,4.0,32.0,1.0,10.0,0.0,50.0,1.0,15.0,57.0,33.0,27.0,8.0
54,8.042597899791565e+17,4.0,51.0,34.0,23.0,0.0,0.0,6.0,50.0,32.0,26.0,23.0,16.0,8.0,48.0,29.0,0.0,1.0,41.0,30.0,32.0,6.0,5.0,28.0,1.0,0.0,38.0,26.0,39.0,55.0,32.0,1.0,35.0,4.0,32.0,29.0,2.0,42.0,24.0,52.0,1.0,0.0,9.0,71.0,30.0,4.0,36.0,44.0,30.0,44.0,4.0,17.0,20.0,13.0,0.0,6.0,3.0,12.0,1.0,33.0,0.0,36.0,0.0,28.0,42.0,105.0,17.0,11.0
55,8.067033326852915e+17,2.0,23.0,31.0,16.0,0.0,2.0,7.0,5.0,37.0,28.0,13.0,9.0,7.0,41.0,26.0,0.0,2.0,49.0,33.0,21.0,2.0,3.0,12.0,1.0,0.0,35.0,21.0,25.0,14.0,8.0,1.0,33.0,1.0,12.0,26.0,2.0,47.0,17.0,55.0,1.0,6.0,6.0,28.0,20.0,9.0,30.0,54.0,22.0,1.0,4.0,3.0,20.0,9.0,6.0,0.0,1.0,9.0,6.0,12.0,0.0,33.0,2.0,15.0,40.0,32.0,7.0,6.0
56,8.092104640644424e+17,0.0,12.0,16.0,4.0,0.0,0.0,1.0,4.0,8.0,10.0,5.0,15.0,0.0,19.0,13.0,0.0,1.0,22.0,13.0,16.0,2.0,3.0,12.0,1.0,0.0,21.0,9.0,18.0,6.0,6.0,0.0,15.0,3.0,5.0,9.0,0.0,19.0,11.0,20.0,1.0,0.0,9.0,15.0,15.0,2.0,13.0,19.0,17.0,0.0,0.0,2.0,12.0,4.0,3.0,1.0,0.0,5.0,1.0,3.0,0.0,16.0,0.0,8.0,18.0,10.0,6.0,6.0
57,81346378.0,16.0,41.0,57.0,23.0,0.0,12.0,9.0,18.0,76.0,51.0,23.0,67.0,10.0,90.0,69.0,1.0,10.0,109.0,46.0,72.0,5.0,3.0,24.0,5.0,0.0,88.0,36.0,79.0,23.0,19.0,1.0,55.0,13.0,32.0,41.0,6.0,87.0,29.0,115.0,6.0,1.0,11.0,48.0,52.0,15.0,52.0,132.0,33.0,1.0,4.0,11.0,43.0,32.0,12.0,9.0,5.0,0.0,7.0,12.0,0.0,82.0,1.0,23.0,68.0,33.0,17.0,14.0
58,8.152115219408445e+17,4.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,6.0,6.0,2.0,8.0,10.0,11.0,10.0,0.0,33.0,10.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,9.0,3.0,1.0,0.0,6.0,0.0,3.0,6.0,2.0,12.0,1.0,16.0,0.0,0.0,2.0,8.0,6.0,1.0,3.0,13.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,0.0,8.0,0.0,2.0,7.0,2.0,2.0,0.0
59,8.220594830943478e+17,5.0,55.0,34.0,23.0,0.0,1.0,8.0,37.0,37.0,30.0,18.0,9.0,9.0,61.0,31.0,0.0,3.0,47.0,38.0,28.0,7.0,5.0,19.0,0.0,1.0,40.0,32.0,33.0,53.0,34.0,2.0,34.0,0.0,41.0,22.0,6.0,43.0,30.0,58.0,0.0,0.0,5.0,74.0,27.0,5.0,32.0,53.0,26.0,15.0,6.0,16.0,21.0,10.0,33.0,12.0,3.0,12.0,0.0,0.0,0.0,39.0,0.0,25.0,38.0,71.0,28.0,10.0
60,8.248641397554258e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,8.358351529704161e+17,33.0,97.0,241.0,117.0,0.0,24.0,96.0,21.0,305.0,316.0,90.0,245.0,45.0,244.0,176.0,2.0,12.0,516.0,245.0,313.0,36.0,21.0,115.0,43.0,0.0,465.0,128.0,308.0,67.0,46.0,1.0,211.0,25.0,66.0,153.0,28.0,418.0,151.0,441.0,12.0,6.0,60.0,181.0,161.0,48.0,257.0,366.0,180.0,2.0,9.0,15.0,174.0,50.0,36.0,33.0,16.0,82.0,8.0,39.0,0.0,0.0,3.0,59.0,368.0,143.0,36.0,43.0
62,8.441556957044777e+17,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0
63,8.455604788102144e+17,7.0,48.0,53.0,22.0,0.0,2.0,18.0,38.0,39.0,34.0,18.0,34.0,4.0,68.0,39.0,0.0,7.0,90.0,74.0,43.0,7.0,4.0,22.0,4.0,0.0,75.0,44.0,56.0,48.0,29.0,1.0,38.0,9.0,37.0,22.0,11.0,58.0,19.0,89.0,1.0,1.0,10.0,73.0,47.0,5.0,37.0,73.0,61.0,13.0,5.0,17.0,29.0,15.0,28.0,15.0,8.0,23.0,2.0,25.0,0.0,59.0,0.0,0.0,45.0,64.0,28.0,8.0
64,8.632125563278541e+17,25.0,102.0,288.0,109.0,0.0,22.0,78.0,25.0,245.0,252.0,92.0,233.0,45.0,229.0,164.0,1.0,14.0,506.0,232.0,266.0,34.0,23.0,128.0,45.0,2.0,444.0,153.0,338.0,67.0,52.0,1.0,216.0,39.0,66.0,157.0,16.0,450.0,146.0,439.0,9.0,1.0,85.0,191.0,204.0,44.0,274.0,351.0,181.0,2.0,10.0,20.0,189.0,57.0,42.0,40.0,18.0,68.0,7.0,38.0,0.0,368.0,4.0,45.0,0.0,158.0,40.0,52.0
65,8.810189817415434e+17,12.0,120.0,146.0,71.0,0.0,4.0,28.0,78.0,122.0,103.0,57.0,57.0,35.0,146.0,92.0,0.0,4.0,198.0,155.0,105.0,20.0,15.0,72.0,5.0,1.0,167.0,103.0,110.0,98.0,76.0,2.0,124.0,12.0,77.0,71.0,9.0,159.0,82.0,219.0,3.0,0.0,23.0,186.0,95.0,22.0,125.0,159.0,88.0,31.0,11.0,25.0,81.0,33.0,105.0,32.0,10.0,33.0,2.0,71.0,0.0,143.0,1.0,64.0,158.0,0.0,50.0,32.0
66,8.884294282706944e+17,6.0,57.0,27.0,14.0,0.0,0.0,6.0,40.0,26.0,23.0,18.0,25.0,6.0,57.0,30.0,0.0,1.0,50.0,41.0,33.0,2.0,1.0,24.0,1.0,0.0,44.0,33.0,39.0,43.0,44.0,3.0,34.0,6.0,37.0,22.0,1.0,47.0,17.0,58.0,2.0,0.0,8.0,66.0,22.0,2.0,28.0,58.0,32.0,5.0,6.0,15.0,27.0,27.0,17.0,7.0,6.0,17.0,2.0,28.0,0.0,36.0,0.0,28.0,40.0,50.0,0.0,8.0
67,9.078204857104097e+17,3.0,22.0,52.0,30.0,0.0,1.0,12.0,8.0,38.0,37.0,19.0,31.0,9.0,37.0,34.0,0.0,1.0,56.0,38.0,38.0,9.0,7.0,30.0,3.0,0.0,57.0,37.0,44.0,20.0,13.0,0.0,41.0,5.0,19.0,28.0,4.0,47.0,34.0,49.0,2.0,0.0,17.0,37.0,37.0,9.0,48.0,46.0,34.0,0.0,2.0,5.0,38.0,8.0,11.0,6.0,6.0,14.0,0.0,10.0,0.0,43.0,0.0,8.0,52.0,32.0,8.0,0.0
