,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
48,169085447.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,7.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0,2.0,0.0,10.0,8.0,2.0,1.0,8.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
49,169344983.0,1.0,3.0,11.0,4.0,1.0,1.0,2.0,4.0,0.0,4.0,0.0,8.0,1.0,1.0,6.0,5.0,0.0,5.0,0.0,3.0,1.0,2.0,2.0,5.0,0.0,2.0,0.0,6.0,8.0,9.0,1.0,0.0,4.0,0.0,8.0,0.0,0.0,11.0,7.0,4.0,0.0,1.0,6.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,2.0,3.0,3.0,6.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,2.0,7.0,3.0,1.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,9.0,4.0,0.0,6.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,9.0,1.0,7.0,4.0,3.0,6.0,0.0,1.0,0.0,4.0,2.0,0.0,4.0,8.0,3.0,0.0,7.0,1.0,2.0,0.0,15.0,1.0,2.0,4.0,4.0,3.0,1.0,5.0,7.0,4.0,10.0,5.0,7.0,8.0,2.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,6.0,0.0,2.0,2.0,5.0,5.0,0.0,8.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0
50,16947322.0,0.0,0.0,2.0,1.0,2.0,0.0,8.0,0.0,2.0,1.0,0.0,2.0,0.0,8.0,2.0,1.0,6.0,6.0,10.0,0.0,13.0,4.0,2.0,1.0,4.0,2.0,6.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,9.0,0.0,0.0,0.0,8.0,0.0,5.0,4.0,1.0,17.0,1.0,4.0,0.0,131.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,2.0,4.0,2.0,2.0,8.0,0.0,17.0,30.0,4.0,0.0,16.0,0.0,0.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,146.0,8.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,11.0,5.0,2.0,0.0,1.0,2.0,5.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,1.0,2.0
51,173424834.0,0.0,1.0,13.0,7.0,0.0,0.0,16.0,6.0,0.0,7.0,0.0,17.0,0.0,0.0,17.0,6.0,0.0,9.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,4.0,2.0,8.0,7.0,27.0,3.0,1.0,8.0,0.0,20.0,0.0,0.0,25.0,14.0,6.0,0.0,3.0,7.0,7.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,2.0,6.0,11.0,0.0,1.0,0.0,1.0,36.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,5.0,12.0,6.0,6.0,0.0,20.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,36.0,2.0,0.0,5.0,7.0,0.0,16.0,0.0,1.0,5.0,1.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,6.0,13.0,0.0,0.0,10.0,1.0,11.0,17.0,6.0,5.0,2.0,1.0,0.0,4.0,2.0,0.0,9.0,16.0,5.0,13.0,17.0,4.0,1.0,0.0,9.0,18.0,1.0,3.0,5.0,3.0,6.0,4.0,14.0,8.0,31.0,9.0,15.0,24.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0,11.0,2.0,4.0,6.0,0.0,27.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0
52,17563718.0,1.0,4.0,20.0,7.0,2.0,0.0,24.0,10.0,0.0,12.0,0.0,44.0,0.0,9.0,5.0,3.0,3.0,38.0,1.0,6.0,3.0,5.0,6.0,7.0,0.0,5.0,11.0,16.0,9.0,26.0,11.0,1.0,21.0,1.0,26.0,0.0,5.0,38.0,3.0,5.0,0.0,1.0,8.0,3.0,4.0,1.0,27.0,2.0,3.0,8.0,3.0,0.0,2.0,9.0,10.0,4.0,23.0,17.0,31.0,1.0,155.0,0.0,3.0,25.0,0.0,5.0,3.0,0.0,32.0,0.0,4.0,5.0,18.0,3.0,4.0,0.0,40.0,1.0,2.0,18.0,3.0,4.0,3.0,54.0,0.0,2.0,7.0,50.0,0.0,6.0,60.0,9.0,6.0,13.0,5.0,0.0,37.0,1.0,0.0,6.0,2.0,0.0,121.0,1.0,8.0,6.0,0.0,1.0,0.0,9.0,19.0,10.0,0.0,0.0,20.0,7.0,14.0,8.0,6.0,32.0,0.0,9.0,2.0,4.0,21.0,1.0,16.0,30.0,10.0,16.0,20.0,11.0,3.0,2.0,12.0,13.0,3.0,6.0,5.0,2.0,15.0,10.0,25.0,1.0,27.0,25.0,20.0,39.0,3.0,9.0,5.0,1.0,3.0,8.0,4.0,6.0,19.0,0.0,7.0,7.0,15.0,15.0,0.0,26.0,8.0,11.0,4.0,8.0,0.0,2.0,0.0
53,1799044873.0,0.0,4.0,17.0,4.0,0.0,0.0,10.0,7.0,0.0,17.0,0.0,18.0,0.0,0.0,11.0,8.0,0.0,6.0,0.0,5.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,12.0,5.0,19.0,6.0,1.0,7.0,0.0,17.0,0.0,0.0,22.0,11.0,5.0,0.0,1.0,8.0,3.0,8.0,3.0,7.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,14.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,4.0,13.0,8.0,2.0,0.0,17.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,20.0,4.0,0.0,9.0,7.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,5.0,10.0,0.0,0.0,19.0,0.0,13.0,3.0,4.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,11.0,19.0,7.0,9.0,16.0,4.0,3.0,0.0,9.0,7.0,7.0,4.0,6.0,0.0,9.0,11.0,14.0,4.0,14.0,17.0,13.0,24.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,3.0,11.0,0.0,10.0,0.0,8.0,8.0,0.0,14.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0
54,181615386.0,1.0,0.0,4.0,3.0,1.0,0.0,5.0,3.0,0.0,3.0,0.0,12.0,0.0,12.0,9.0,3.0,4.0,8.0,1.0,0.0,1.0,12.0,1.0,1.0,4.0,2.0,10.0,6.0,3.0,4.0,4.0,0.0,3.0,1.0,7.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,0.0,5.0,0.0,9.0,0.0,0.0,3.0,1.0,31.0,4.0,27.0,1.0,59.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,47.0,1.0,1.0,8.0,1.0,5.0,0.0,47.0,0.0,4.0,7.0,19.0,0.0,1.0,23.0,4.0,7.0,2.0,2.0,0.0,0.0,4.0,0.0,10.0,2.0,0.0,48.0,3.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,1.0,5.0,9.0,3.0,1.0,1.0,15.0,0.0,8.0,3.0,1.0,29.0,0.0,4.0,3.0,1.0,10.0,11.0,1.0,1.0,2.0,1.0,8.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,6.0,4.0,21.0,0.0,1.0,2.0,0.0,5.0,2.0,7.0,1.0,4.0,0.0,2.0,5.0,5.0,6.0,0.0,0.0,9.0,1.0,3.0,3.0,0.0,1.0,0.0
55,187752663.0,2.0,5.0,32.0,13.0,0.0,0.0,24.0,10.0,0.0,9.0,0.0,37.0,0.0,10.0,20.0,7.0,2.0,22.0,0.0,4.0,1.0,2.0,3.0,11.0,1.0,7.0,5.0,14.0,16.0,36.0,12.0,0.0,8.0,0.0,83.0,0.0,0.0,43.0,16.0,9.0,0.0,1.0,7.0,2.0,6.0,2.0,18.0,0.0,6.0,4.0,7.0,10.0,7.0,3.0,0.0,1.0,7.0,23.0,23.0,0.0,25.0,0.0,4.0,29.0,0.0,4.0,6.0,0.0,15.0,1.0,3.0,9.0,26.0,4.0,1.0,0.0,55.0,0.0,0.0,19.0,4.0,4.0,4.0,6.0,0.0,0.0,4.0,22.0,0.0,2.0,68.0,8.0,3.0,8.0,4.0,0.0,20.0,3.0,0.0,0.0,3.0,2.0,21.0,2.0,13.0,0.0,0.0,3.0,1.0,5.0,15.0,14.0,0.0,1.0,20.0,7.0,25.0,14.0,7.0,19.0,2.0,3.0,1.0,5.0,9.0,1.0,16.0,39.0,12.0,11.0,16.0,12.0,0.0,0.0,30.0,17.0,10.0,11.0,18.0,2.0,10.0,10.0,36.0,6.0,32.0,21.0,50.0,58.0,4.0,6.0,4.0,0.0,2.0,4.0,1.0,5.0,22.0,0.0,17.0,5.0,5.0,13.0,0.0,22.0,4.0,9.0,1.0,17.0,0.0,0.0,0.0
56,188951688.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
57,19662889.0,1.0,1.0,4.0,3.0,8.0,0.0,16.0,5.0,1.0,3.0,0.0,32.0,1.0,18.0,12.0,5.0,6.0,24.0,5.0,2.0,5.0,16.0,2.0,5.0,4.0,1.0,13.0,14.0,15.0,6.0,4.0,0.0,3.0,2.0,14.0,0.0,0.0,11.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,25.0,8.0,3.0,17.0,2.0,23.0,0.0,31.0,7.0,3.0,0.0,9.0,15.0,3.0,132.0,0.0,0.0,17.0,0.0,2.0,1.0,5.0,80.0,0.0,9.0,1.0,14.0,2.0,0.0,1.0,83.0,0.0,7.0,7.0,8.0,23.0,0.0,113.0,3.0,3.0,3.0,44.0,1.0,1.0,35.0,9.0,6.0,2.0,1.0,0.0,0.0,3.0,2.0,8.0,11.0,0.0,104.0,4.0,4.0,5.0,0.0,6.0,3.0,6.0,1.0,12.0,0.0,0.0,3.0,16.0,8.0,9.0,1.0,8.0,1.0,14.0,5.0,3.0,54.0,0.0,5.0,4.0,0.0,8.0,13.0,7.0,2.0,3.0,2.0,6.0,16.0,4.0,0.0,7.0,0.0,5.0,4.0,1.0,8.0,11.0,5.0,23.0,1.0,0.0,5.0,0.0,9.0,3.0,23.0,0.0,3.0,0.0,1.0,18.0,4.0,5.0,0.0,2.0,20.0,2.0,9.0,3.0,0.0,2.0,2.0
58,19685758.0,0.0,6.0,40.0,17.0,0.0,0.0,43.0,14.0,0.0,22.0,0.0,164.0,0.0,3.0,34.0,9.0,2.0,114.0,0.0,4.0,2.0,2.0,10.0,19.0,0.0,5.0,4.0,28.0,13.0,61.0,16.0,1.0,65.0,0.0,43.0,0.0,0.0,66.0,27.0,8.0,0.0,0.0,6.0,9.0,14.0,1.0,65.0,0.0,3.0,1.0,6.0,17.0,9.0,4.0,23.0,0.0,9.0,0.0,30.0,0.0,6.0,0.0,4.0,58.0,0.0,11.0,7.0,0.0,10.0,0.0,0.0,11.0,31.0,6.0,4.0,0.0,63.0,1.0,0.0,33.0,0.0,2.0,4.0,11.0,0.0,1.0,9.0,3.0,0.0,6.0,110.0,13.0,2.0,12.0,7.0,0.0,43.0,2.0,4.0,0.0,1.0,0.0,9.0,1.0,32.0,2.0,0.0,0.0,0.0,15.0,23.0,35.0,0.0,0.0,46.0,1.0,28.0,7.0,12.0,24.0,0.0,6.0,0.0,8.0,2.0,0.0,32.0,45.0,25.0,18.0,39.0,25.0,4.0,1.0,24.0,37.0,9.0,20.0,6.0,1.0,19.0,15.0,66.0,8.0,49.0,38.0,46.0,100.0,3.0,15.0,4.0,1.0,0.0,8.0,0.0,6.0,32.0,0.0,14.0,2.0,19.0,21.0,0.0,49.0,3.0,23.0,0.0,29.0,0.0,0.0,0.0
59,217323941.0,5.0,22.0,78.0,30.0,3.0,1.0,46.0,30.0,0.0,22.0,0.0,80.0,0.0,12.0,21.0,16.0,4.0,76.0,1.0,11.0,1.0,23.0,12.0,18.0,2.0,10.0,8.0,23.0,34.0,56.0,33.0,0.0,35.0,1.0,80.0,0.0,1.0,86.0,15.0,8.0,0.0,2.0,17.0,9.0,14.0,5.0,43.0,2.0,6.0,4.0,11.0,31.0,9.0,27.0,23.0,2.0,15.0,30.0,0.0,1.0,53.0,0.0,9.0,50.0,1.0,10.0,6.0,0.0,18.0,123.0,0.0,20.0,35.0,12.0,2.0,1.0,113.0,0.0,1.0,30.0,10.0,5.0,6.0,29.0,0.0,5.0,19.0,30.0,1.0,18.0,131.0,17.0,8.0,30.0,5.0,0.0,49.0,3.0,4.0,9.0,5.0,4.0,44.0,1.0,38.0,6.0,1.0,1.0,0.0,24.0,29.0,21.0,1.0,1.0,57.0,5.0,40.0,28.0,12.0,54.0,2.0,9.0,3.0,11.0,22.0,3.0,35.0,66.0,45.0,13.0,75.0,41.0,4.0,1.0,38.0,15.0,20.0,16.0,30.0,4.0,11.0,92.0,55.0,75.0,64.0,43.0,51.0,106.0,8.0,109.0,6.0,1.0,1.0,16.0,8.0,9.0,30.0,1.0,28.0,15.0,24.0,35.0,0.0,131.0,9.0,23.0,6.0,25.0,0.0,1.0,0.0
60,218192899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,2195669972.0,4.0,1.0,17.0,5.0,27.0,0.0,27.0,7.0,5.0,3.0,1.0,24.0,2.0,45.0,31.0,9.0,17.0,22.0,26.0,3.0,30.0,23.0,4.0,7.0,41.0,4.0,35.0,17.0,15.0,7.0,5.0,0.0,5.0,7.0,27.0,0.0,7.0,24.0,6.0,3.0,0.0,1.0,2.0,5.0,1.0,2.0,24.0,20.0,3.0,131.0,1.0,155.0,0.0,59.0,25.0,3.0,132.0,6.0,53.0,3.0,0.0,0.0,0.0,37.0,1.0,3.0,3.0,3.0,159.0,0.0,20.0,1.0,40.0,3.0,5.0,3.0,147.0,4.0,14.0,21.0,22.0,38.0,0.0,155.0,68.0,12.0,8.0,432.0,3.0,1.0,108.0,18.0,12.0,5.0,2.0,0.0,0.0,18.0,1.0,33.0,14.0,6.0,835.0,15.0,4.0,7.0,3.0,7.0,3.0,11.0,1.0,15.0,1.0,4.0,7.0,35.0,11.0,23.0,2.0,42.0,3.0,21.0,20.0,4.0,269.0,3.0,6.0,6.0,1.0,21.0,29.0,18.0,4.0,5.0,4.0,14.0,3.0,8.0,0.0,4.0,0.0,4.0,8.0,1.0,16.0,11.0,15.0,40.0,0.0,8.0,7.0,0.0,5.0,7.0,17.0,1.0,9.0,0.0,4.0,43.0,9.0,9.0,3.0,3.0,19.0,2.0,9.0,8.0,1.0,3.0,3.0
62,2203756369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,22243745.0,0.0,4.0,11.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,10.0,0.0,0.0,10.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,3.0,0.0,1.0,7.0,11.0,2.0,0.0,8.0,0.0,14.0,0.0,0.0,13.0,3.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,23.0,7.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,6.0,0.0,7.0,7.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,1.0,8.0,11.0,0.0,0.0,8.0,5.0,2.0,2.0,12.0,0.0,2.0,4.0,13.0,1.0,24.0,3.0,5.0,14.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,7.0,0.0,4.0,5.0,0.0,16.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
64,22256003.0,1.0,21.0,89.0,34.0,2.0,0.0,107.0,34.0,0.0,37.0,0.0,142.0,4.0,11.0,173.0,22.0,17.0,109.0,0.0,9.0,2.0,10.0,25.0,63.0,16.0,17.0,12.0,35.0,37.0,121.0,26.0,2.0,90.0,3.0,93.0,1.0,0.0,201.0,99.0,46.0,0.0,11.0,27.0,32.0,17.0,4.0,70.0,0.0,6.0,7.0,36.0,25.0,14.0,8.0,29.0,1.0,17.0,58.0,50.0,1.0,37.0,1.0,13.0,0.0,0.0,18.0,9.0,1.0,25.0,2.0,2.0,14.0,70.0,20.0,8.0,1.0,129.0,0.0,2.0,73.0,9.0,1.0,9.0,9.0,0.0,2.0,12.0,7.0,1.0,16.0,317.0,25.0,6.0,34.0,23.0,0.0,90.0,4.0,2.0,79.0,8.0,6.0,24.0,7.0,67.0,6.0,0.0,2.0,1.0,56.0,42.0,73.0,0.0,10.0,75.0,10.0,53.0,68.0,24.0,51.0,7.0,11.0,3.0,7.0,10.0,0.0,49.0,84.0,41.0,70.0,82.0,100.0,10.0,2.0,65.0,123.0,14.0,37.0,31.0,11.0,46.0,28.0,124.0,30.0,147.0,51.0,72.0,186.0,13.0,31.0,16.0,1.0,0.0,12.0,4.0,13.0,45.0,0.0,64.0,19.0,28.0,44.0,0.0,165.0,2.0,29.0,1.0,35.0,0.0,0.0,0.0
65,2261276785.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
66,2271712621.0,0.0,4.0,16.0,5.0,0.0,0.0,9.0,5.0,0.0,8.0,0.0,10.0,0.0,1.0,10.0,3.0,0.0,7.0,0.0,5.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,14.0,3.0,0.0,5.0,0.0,13.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,1.0,5.0,11.0,0.0,5.0,0.0,3.0,0.0,6.0,5.0,6.0,1.0,4.0,0.0,2.0,11.0,10.0,0.0,3.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,7.0,7.0,5.0,0.0,13.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,2.0,0.0,5.0,19.0,4.0,0.0,2.0,6.0,0.0,7.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,0.0,0.0,9.0,0.0,4.0,1.0,4.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,14.0,12.0,4.0,13.0,2.0,1.0,0.0,7.0,4.0,8.0,3.0,3.0,0.0,2.0,6.0,10.0,3.0,18.0,11.0,8.0,18.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,7.0,3.0,5.0,6.0,0.0,18.0,0.0,5.0,0.0,8.0,0.0,1.0,0.0
