,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
20,17138698.0,0.0,6.0,3.0,3.0,40.0,0.0,8.0,12.0,3.0,7.0,48.0,16.0,1.0,20.0,1.0,6.0,0.0,44.0,7.0,0.0,3.0,0.0,8.0,12.0,159.0,10.0,1.0,25.0,7.0,1.0,4.0,3.0,0.0,3.0,0.0,7.0,112.0,5.0,4.0,0.0,5.0,3.0,1.0,12.0,10.0,6.0,0.0,0.0,13.0,5.0,5.0,1.0,2.0,10.0,1.0,7.0,0.0,2.0,6.0,5.0,0.0,23.0,4.0,1.0,25.0,3.0,2.0,109.0,0.0,11.0,0.0,230.0,13.0,42.0,25.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,45.0
21,17754554.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,8.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0
22,187920956.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,191934981.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,0.0,3.0,20.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,7.0,1.0,2.0,0.0,2.0,8.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,3.0,7.0,0.0,16.0,2.0,4.0,0.0,18.0,9.0,9.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0
24,20088606.0,0.0,3.0,1.0,0.0,11.0,0.0,5.0,3.0,0.0,2.0,0.0,4.0,1.0,26.0,1.0,1.0,1.0,8.0,3.0,12.0,2.0,1.0,3.0,0.0,17.0,3.0,1.0,7.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,11.0,2.0,1.0,3.0,0.0,1.0,1.0,47.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,8.0,2.0,0.0,0.0,18.0,3.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,52.0,0.0,4.0,0.0,19.0,5.0,10.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,27.0
25,20275189.0,0.0,20.0,5.0,2.0,27.0,3.0,26.0,21.0,3.0,4.0,11.0,25.0,1.0,24.0,8.0,8.0,1.0,16.0,23.0,159.0,8.0,1.0,20.0,17.0,0.0,17.0,2.0,32.0,11.0,2.0,6.0,12.0,1.0,16.0,0.0,7.0,95.0,8.0,4.0,26.0,5.0,4.0,6.0,31.0,35.0,8.0,0.0,1.0,15.0,25.0,15.0,3.0,2.0,37.0,11.0,5.0,0.0,2.0,18.0,8.0,2.0,38.0,7.0,3.0,26.0,4.0,1.0,146.0,1.0,25.0,2.0,197.0,13.0,58.0,24.0,2.0,0.0,8.0,5.0,13.0,5.0,0.0,0.0,2.0,2.0,64.0
26,207331676.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,8.0,0.0,7.0,2.0,0.0,2.0,4.0,2.0,10.0,1.0,1.0,3.0,3.0,17.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,18.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,22.0,1.0,4.0,0.0,13.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,10.0
27,218508436.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,2.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28,22066367.0,0.0,2.0,2.0,0.0,8.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,4.0,0.0,11.0,13.0,25.0,1.0,0.0,1.0,7.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,4.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,2.0,5.0,1.0,0.0,9.0,1.0,0.0,0.0,13.0,3.0,15.0,5.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0
29,22633690.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,6.0,3.0,6.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,7.0,5.0,0.0,3.0,4.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,4.0,3.0,0.0,43.0,0.0,12.0,0.0,11.0,4.0,6.0,2.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,14.0,1.0,7.0
30,2286697399.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31,2339270658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,2.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
32,234665662.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,8.0,2.0,0.0,12.0,0.0,12.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,16.0,0.0,5.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
33,239335243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,2432129934.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,7.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
35,255865670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,26053105.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,7.0,0.0,3.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
