,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
62,22374366.0,1.0,0.0,39.0,51.0,34.0,0.0,15.0,0.0,27.0,0.0,0.0,3.0,0.0,2.0,0.0,21.0,0.0,7.0,0.0,0.0,12.0,45.0,4.0,9.0,4.0,32.0,0.0,15.0,51.0,8.0,21.0,0.0,0.0,1.0,0.0,57.0,8.0,25.0,3.0,0.0,0.0,20.0,29.0,5.0,13.0,2.0,0.0,0.0,12.0,11.0,9.0,1.0,13.0,0.0,0.0,1.0,25.0,0.0,52.0,0.0,29.0,0.0,2.0,11.0,0.0,7.0,33.0,9.0,0.0,90.0,0.0,20.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,92.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,22.0,4.0,1.0,0.0,87.0,27.0,0.0,26.0,0.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,23.0,39.0,0.0,17.0,0.0,0.0,62.0,31.0,86.0,22.0,48.0,6.0,34.0,24.0,21.0,0.0,5.0,72.0,50.0,24.0,13.0,0.0,14.0,0.0,0.0,35.0,22.0,55.0,0.0,92.0,108.0,39.0,12.0,0.0,0.0,0.0,62.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,19.0,0.0,23.0
63,228433927.0,1.0,0.0,7.0,11.0,6.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,11.0,1.0,5.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,15.0,9.0,2.0,3.0,0.0,0.0,6.0,13.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,6.0,0.0,3.0,2.0,0.0,6.0,0.0,5.0,10.0,2.0,0.0,10.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,18.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,7.0,6.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,0.0,4.0,2.0,0.0,11.0,3.0,9.0,4.0,13.0,4.0,10.0,0.0,1.0,0.0,0.0,5.0,6.0,3.0,2.0,2.0,2.0,0.0,2.0,12.0,6.0,8.0,0.0,12.0,13.0,6.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,8.0
64,23016462.0,17.0,1.0,4.0,13.0,16.0,6.0,7.0,11.0,10.0,5.0,1.0,254.0,9.0,3.0,1.0,6.0,9.0,7.0,4.0,6.0,24.0,19.0,3.0,5.0,4.0,20.0,14.0,15.0,20.0,1.0,14.0,1.0,2.0,24.0,4.0,21.0,5.0,8.0,2.0,0.0,7.0,5.0,14.0,4.0,3.0,2.0,1.0,10.0,4.0,5.0,32.0,4.0,2.0,20.0,0.0,80.0,10.0,4.0,18.0,2.0,14.0,11.0,6.0,0.0,3.0,3.0,23.0,4.0,3.0,79.0,0.0,14.0,6.0,34.0,50.0,1.0,0.0,3.0,1.0,3.0,1.0,5.0,10.0,63.0,4.0,7.0,1.0,17.0,42.0,0.0,4.0,1.0,0.0,6.0,8.0,2.0,162.0,5.0,30.0,40.0,3.0,5.0,1.0,4.0,12.0,11.0,12.0,4.0,9.0,1.0,10.0,23.0,1.0,14.0,62.0,3.0,13.0,11.0,15.0,3.0,33.0,12.0,21.0,10.0,13.0,9.0,4.0,20.0,12.0,29.0,11.0,3.0,4.0,0.0,42.0,26.0,14.0,20.0,1.0,26.0,31.0,29.0,6.0,0.0,13.0,4.0,13.0,0.0,21.0,3.0,0.0,35.0,0.0,4.0,7.0,4.0,11.0
65,232037722.0,0.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,16.0,3.0,0.0,0.0,1.0,9.0,0.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,13.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,10.0,8.0,3.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,8.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,0.0,7.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,6.0,3.0,1.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,6.0,1.0,1.0,0.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0
66,232788367.0,1.0,0.0,10.0,20.0,10.0,0.0,7.0,1.0,18.0,0.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,3.0,0.0,1.0,7.0,11.0,2.0,2.0,1.0,21.0,1.0,13.0,16.0,5.0,9.0,0.0,0.0,0.0,0.0,19.0,10.0,8.0,6.0,0.0,1.0,8.0,17.0,0.0,6.0,2.0,0.0,0.0,3.0,5.0,5.0,0.0,4.0,0.0,0.0,1.0,11.0,0.0,20.0,0.0,7.0,7.0,5.0,3.0,0.0,0.0,10.0,1.0,0.0,17.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,22.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,15.0,13.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,14.0,0.0,6.0,1.0,0.0,20.0,6.0,11.0,11.0,18.0,5.0,21.0,3.0,6.0,1.0,0.0,17.0,10.0,3.0,4.0,3.0,6.0,0.0,0.0,15.0,10.0,20.0,0.0,20.0,19.0,13.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,0.0,9.0
67,233627103.0,0.0,1.0,25.0,47.0,46.0,1.0,15.0,8.0,49.0,1.0,1.0,42.0,9.0,8.0,0.0,18.0,18.0,5.0,4.0,4.0,34.0,40.0,8.0,12.0,4.0,62.0,13.0,38.0,47.0,16.0,24.0,1.0,1.0,16.0,0.0,92.0,42.0,28.0,14.0,0.0,7.0,21.0,63.0,8.0,20.0,5.0,1.0,8.0,18.0,12.0,18.0,4.0,13.0,3.0,0.0,14.0,31.0,1.0,35.0,0.0,20.0,33.0,10.0,23.0,1.0,10.0,0.0,9.0,0.0,88.0,1.0,63.0,5.0,29.0,15.0,2.0,0.0,9.0,1.0,1.0,4.0,12.0,10.0,126.0,10.0,7.0,3.0,29.0,6.0,0.0,9.0,4.0,1.0,3.0,18.0,3.0,30.0,0.0,55.0,55.0,0.0,27.0,0.0,16.0,11.0,0.0,12.0,4.0,22.0,1.0,33.0,68.0,3.0,39.0,13.0,0.0,89.0,29.0,51.0,14.0,89.0,20.0,49.0,15.0,16.0,2.0,5.0,69.0,37.0,31.0,23.0,3.0,27.0,0.0,4.0,61.0,31.0,78.0,0.0,60.0,92.0,59.0,15.0,1.0,4.0,1.0,70.0,0.0,9.0,4.0,0.0,32.0,1.0,25.0,20.0,2.0,33.0
68,2349527815.0,1.0,1.0,10.0,17.0,10.0,1.0,11.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,15.0,2.0,6.0,0.0,2.0,11.0,12.0,3.0,2.0,2.0,10.0,1.0,6.0,11.0,2.0,6.0,0.0,0.0,2.0,0.0,25.0,4.0,7.0,2.0,0.0,3.0,6.0,13.0,5.0,7.0,2.0,2.0,0.0,7.0,6.0,3.0,0.0,8.0,2.0,0.0,2.0,6.0,0.0,12.0,0.0,7.0,9.0,2.0,4.0,1.0,1.0,9.0,0.0,0.0,21.0,0.0,7.0,0.0,3.0,2.0,1.0,0.0,7.0,1.0,1.0,0.0,3.0,1.0,26.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,13.0,7.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,1.0,24.0,1.0,8.0,19.0,0.0,3.0,3.0,0.0,27.0,14.0,25.0,2.0,15.0,8.0,16.0,11.0,7.0,0.0,2.0,19.0,7.0,8.0,5.0,1.0,5.0,0.0,1.0,31.0,11.0,16.0,1.0,18.0,24.0,14.0,6.0,0.0,2.0,0.0,20.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,10.0
69,2391762186.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
70,23991729.0,15.0,3.0,50.0,89.0,100.0,5.0,40.0,44.0,69.0,9.0,0.0,208.0,15.0,10.0,2.0,33.0,20.0,11.0,10.0,29.0,59.0,100.0,18.0,26.0,18.0,141.0,29.0,49.0,84.0,15.0,65.0,1.0,4.0,37.0,2.0,142.0,48.0,56.0,14.0,0.0,38.0,27.0,80.0,15.0,28.0,6.0,8.0,14.0,25.0,20.0,40.0,30.0,17.0,14.0,0.0,83.0,63.0,1.0,113.0,1.0,45.0,90.0,10.0,79.0,8.0,17.0,88.0,21.0,0.0,0.0,0.0,62.0,14.0,85.0,67.0,7.0,0.0,21.0,1.0,4.0,2.0,13.0,13.0,235.0,8.0,18.0,14.0,37.0,50.0,0.0,17.0,5.0,3.0,12.0,41.0,6.0,107.0,5.0,115.0,118.0,7.0,38.0,4.0,39.0,18.0,0.0,22.0,5.0,36.0,1.0,73.0,102.0,6.0,71.0,55.0,4.0,119.0,49.0,98.0,46.0,152.0,38.0,98.0,34.0,53.0,18.0,9.0,123.0,68.0,58.0,35.0,6.0,41.0,0.0,27.0,102.0,48.0,129.0,1.0,107.0,201.0,130.0,22.0,1.0,15.0,9.0,115.0,0.0,21.0,11.0,0.0,67.0,0.0,27.0,35.0,7.0,48.0
71,242266975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2426665586.0,0.0,0.0,24.0,39.0,30.0,0.0,18.0,3.0,35.0,0.0,0.0,22.0,5.0,10.0,0.0,20.0,7.0,6.0,0.0,1.0,23.0,40.0,8.0,10.0,5.0,60.0,6.0,31.0,43.0,15.0,17.0,0.0,1.0,10.0,0.0,136.0,39.0,27.0,19.0,0.0,2.0,16.0,62.0,11.0,16.0,4.0,1.0,2.0,12.0,9.0,18.0,0.0,18.0,1.0,0.0,7.0,33.0,0.0,30.0,0.0,19.0,20.0,11.0,14.0,0.0,9.0,63.0,7.0,0.0,62.0,0.0,0.0,2.0,7.0,6.0,3.0,0.0,7.0,0.0,0.0,4.0,12.0,3.0,135.0,12.0,5.0,3.0,21.0,1.0,0.0,3.0,2.0,0.0,0.0,15.0,1.0,16.0,0.0,34.0,42.0,0.0,19.0,0.0,17.0,8.0,0.0,7.0,1.0,20.0,0.0,28.0,47.0,2.0,38.0,5.0,0.0,89.0,20.0,51.0,20.0,68.0,31.0,55.0,11.0,18.0,1.0,5.0,73.0,28.0,27.0,23.0,2.0,23.0,0.0,0.0,54.0,29.0,71.0,0.0,45.0,90.0,49.0,13.0,0.0,0.0,1.0,58.0,0.0,0.0,4.0,0.0,17.0,0.0,22.0,16.0,1.0,34.0
73,244051691.0,0.0,1.0,1.0,1.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,28.0,6.0,0.0,0.0,0.0,4.0,0.0,3.0,8.0,2.0,0.0,6.0,2.0,0.0,1.0,3.0,6.0,2.0,0.0,2.0,0.0,0.0,13.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,5.0,0.0,0.0,14.0,0.0,2.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,3.0,0.0,8.0,11.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,10.0,3.0,8.0,6.0,2.0,1.0,1.0,0.0,8.0,1.0,11.0,0.0,1.0,0.0,2.0,8.0,1.0,5.0,11.0,3.0,2.0,5.0,0.0,1.0,4.0,5.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,7.0,6.0,2.0,5.0,0.0,7.0,3.0,10.0,5.0,0.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0
74,249689870.0,23.0,2.0,2.0,5.0,22.0,7.0,6.0,85.0,15.0,2.0,2.0,269.0,9.0,2.0,10.0,1.0,22.0,0.0,19.0,20.0,16.0,16.0,2.0,7.0,1.0,36.0,25.0,18.0,9.0,0.0,5.0,3.0,3.0,21.0,5.0,21.0,4.0,8.0,4.0,0.0,44.0,1.0,13.0,3.0,2.0,2.0,11.0,32.0,1.0,2.0,25.0,47.0,0.0,15.0,0.0,67.0,13.0,2.0,28.0,0.0,1.0,1.0,0.0,34.0,8.0,1.0,29.0,3.0,1.0,85.0,3.0,7.0,11.0,0.0,70.0,1.0,12.0,5.0,2.0,2.0,1.0,4.0,32.0,45.0,1.0,9.0,1.0,18.0,40.0,0.0,13.0,0.0,0.0,8.0,2.0,0.0,151.0,12.0,11.0,54.0,5.0,3.0,2.0,2.0,15.0,0.0,21.0,3.0,4.0,1.0,16.0,28.0,6.0,26.0,68.0,1.0,5.0,6.0,4.0,3.0,36.0,15.0,20.0,5.0,9.0,48.0,1.0,16.0,3.0,16.0,6.0,2.0,1.0,0.0,35.0,29.0,7.0,19.0,16.0,8.0,34.0,32.0,3.0,4.0,8.0,2.0,6.0,0.0,19.0,1.0,3.0,48.0,1.0,0.0,2.0,5.0,5.0
75,251726691.0,36.0,2.0,2.0,3.0,20.0,21.0,5.0,76.0,33.0,2.0,1.0,297.0,5.0,4.0,7.0,2.0,9.0,3.0,11.0,32.0,19.0,17.0,4.0,5.0,4.0,63.0,16.0,9.0,12.0,0.0,4.0,11.0,1.0,23.0,2.0,10.0,2.0,8.0,2.0,0.0,70.0,2.0,13.0,3.0,1.0,2.0,10.0,17.0,1.0,1.0,54.0,33.0,0.0,34.0,0.0,113.0,11.0,1.0,29.0,2.0,3.0,1.0,3.0,50.0,3.0,1.0,15.0,2.0,4.0,67.0,2.0,6.0,8.0,70.0,0.0,1.0,9.0,8.0,1.0,2.0,1.0,3.0,24.0,37.0,1.0,8.0,2.0,13.0,43.0,0.0,8.0,1.0,0.0,5.0,3.0,0.0,163.0,3.0,10.0,51.0,2.0,1.0,2.0,2.0,10.0,0.0,15.0,3.0,1.0,1.0,23.0,13.0,4.0,25.0,92.0,3.0,5.0,3.0,6.0,1.0,29.0,11.0,19.0,3.0,9.0,43.0,3.0,8.0,1.0,9.0,5.0,2.0,1.0,0.0,47.0,37.0,3.0,32.0,7.0,9.0,36.0,29.0,2.0,22.0,9.0,4.0,1.0,0.0,13.0,2.0,0.0,36.0,1.0,0.0,1.0,6.0,4.0
76,252870274.0,0.0,0.0,3.0,7.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,11.0,3.0,1.0,0.0,0.0,1.0,5.0,6.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,7.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
77,2547040466.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,61.0,1.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,2556186108.0,2.0,2.0,8.0,15.0,9.0,1.0,7.0,6.0,16.0,1.0,0.0,10.0,0.0,1.0,0.0,12.0,2.0,2.0,0.0,6.0,11.0,17.0,2.0,3.0,7.0,20.0,2.0,6.0,9.0,3.0,7.0,0.0,0.0,2.0,0.0,17.0,4.0,12.0,4.0,0.0,8.0,4.0,14.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,7.0,1.0,3.0,2.0,0.0,3.0,9.0,0.0,19.0,0.0,7.0,6.0,3.0,3.0,1.0,5.0,9.0,7.0,0.0,21.0,0.0,7.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,21.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,7.0,0.0,14.0,12.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,13.0,8.0,0.0,6.0,8.0,0.0,18.0,12.0,16.0,11.0,18.0,4.0,16.0,8.0,6.0,1.0,3.0,9.0,7.0,4.0,4.0,3.0,6.0,0.0,1.0,17.0,4.0,17.0,1.0,8.0,20.0,12.0,5.0,0.0,4.0,2.0,11.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,9.0,1.0,8.0
79,256882565.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80,257509172.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,16.0,12.0,8.0,0.0,1.0,1.0,47.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,51.0,2.0,0.0,1.0,0.0,0.0,3.0,16.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,2.0,2.0,0.0,6.0,0.0,2.0,39.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,17.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,12.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,15.0,2.0,1.0,0.0,13.0,0.0,0.0,2.0,8.0,0.0,0.0,21.0,1.0
81,263308380.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,8.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,7.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,4.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0
82,264471883.0,0.0,0.0,5.0,8.0,11.0,0.0,2.0,1.0,10.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,2.0,6.0,7.0,4.0,1.0,1.0,12.0,1.0,11.0,10.0,5.0,3.0,0.0,1.0,2.0,0.0,19.0,8.0,6.0,4.0,0.0,1.0,6.0,11.0,1.0,2.0,2.0,2.0,0.0,4.0,2.0,5.0,1.0,3.0,1.0,0.0,2.0,4.0,0.0,5.0,0.0,2.0,4.0,3.0,5.0,0.0,4.0,12.0,3.0,0.0,13.0,0.0,12.0,1.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,18.0,4.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,17.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,6.0,17.0,0.0,3.0,1.0,0.0,23.0,8.0,15.0,2.0,11.0,9.0,13.0,2.0,3.0,0.0,3.0,23.0,8.0,9.0,7.0,2.0,7.0,0.0,0.0,22.0,11.0,16.0,1.0,13.0,13.0,17.0,4.0,0.0,2.0,0.0,15.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,10.0
