,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
31,74637074.0,211.0,6.0,62.0,62.0,12.0,207.0,111.0,25.0,228.0,3.0,24.0,10.0,11.0,150.0,0.0,198.0,120.0,14.0,13.0,264.0,100.0,57.0,74.0,126.0,55.0,17.0,4.0,5.0,53.0,18.0,0.0,3.0,5.0,9.0,5.0,32.0,208.0,11.0,4.0,81.0,70.0,25.0,0.0,1.0,83.0,29.0,48.0,38.0,113.0,89.0,31.0,35.0,40.0,8.0,145.0,247.0,133.0,156.0,7.0,16.0,130.0,16.0,1.0,6.0,68.0,148.0,6.0,5.0,356.0,69.0,0.0,108.0,36.0,26.0,6.0,168.0,12.0,150.0,0.0,77.0,1.0,29.0,8.0,13.0,0.0,85.0,2.0,47.0,5.0,85.0,10.0,2.0,9.0,31.0,283.0,1.0,0.0,9.0,10.0,39.0,1.0,0.0
32,75055396.0,9.0,0.0,1.0,3.0,1.0,16.0,14.0,2.0,11.0,0.0,2.0,3.0,3.0,10.0,2.0,12.0,7.0,3.0,0.0,8.0,14.0,13.0,18.0,22.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,9.0,15.0,5.0,1.0,0.0,11.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,14.0,17.0,1.0,4.0,2.0,1.0,12.0,13.0,13.0,10.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,9.0,8.0,0.0,6.0,4.0,2.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,8.0,0.0,8.0,1.0,8.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0
33,78344217.0,16.0,0.0,8.0,5.0,1.0,11.0,4.0,2.0,7.0,0.0,6.0,0.0,1.0,6.0,0.0,7.0,6.0,6.0,0.0,13.0,5.0,4.0,3.0,65.0,10.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,9.0,0.0,29.0,10.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,96.0,7.0,6.0,4.0,6.0,0.0,21.0,11.0,8.0,16.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,4.0,0.0,0.0,10.0,5.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,6.0,9.0,1.0,0.0,9.0,0.0,2.0,0.0,7.0,0.0,5.0,0.0,3.0,0.0,6.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
34,83845274.0,20.0,1.0,10.0,0.0,1.0,14.0,13.0,4.0,12.0,0.0,1.0,5.0,1.0,11.0,1.0,18.0,5.0,108.0,0.0,20.0,12.0,9.0,37.0,42.0,4.0,4.0,0.0,2.0,56.0,4.0,9.0,1.0,9.0,0.0,1.0,8.0,23.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,13.0,15.0,2.0,10.0,22.0,20.0,3.0,2.0,8.0,0.0,17.0,15.0,15.0,18.0,0.0,1.0,1.0,7.0,1.0,6.0,1.0,3.0,3.0,0.0,15.0,6.0,0.0,6.0,4.0,1.0,1.0,7.0,2.0,11.0,0.0,4.0,0.0,11.0,3.0,1.0,1.0,14.0,1.0,6.0,0.0,8.0,0.0,0.0,7.0,8.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0
35,98547437.0,7.0,1.0,1.0,1.0,2.0,4.0,5.0,0.0,8.0,0.0,0.0,2.0,0.0,5.0,1.0,6.0,2.0,0.0,0.0,6.0,4.0,9.0,11.0,8.0,0.0,0.0,0.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,0.0,3.0,7.0,4.0,0.0,1.0,7.0,1.0,0.0,0.0,6.0,0.0,1.0,5.0,5.0,11.0,1.0,1.0,2.0,0.0,7.0,8.0,8.0,6.0,0.0,3.0,0.0,4.0,1.0,3.0,0.0,2.0,4.0,0.0,4.0,3.0,0.0,4.0,2.0,1.0,0.0,6.0,0.0,11.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
36,107736469.0,65.0,3.0,8.0,25.0,4.0,72.0,101.0,7.0,84.0,0.0,10.0,31.0,10.0,55.0,6.0,38.0,36.0,10.0,1.0,52.0,45.0,42.0,114.0,173.0,30.0,8.0,3.0,6.0,6.0,13.0,32.0,9.0,29.0,8.0,3.0,0.0,92.0,3.0,3.0,8.0,65.0,7.0,2.0,0.0,18.0,5.0,20.0,29.0,80.0,77.0,7.0,18.0,26.0,5.0,58.0,129.0,70.0,89.0,1.0,2.0,14.0,3.0,2.0,4.0,21.0,17.0,14.0,3.0,65.0,26.0,0.0,28.0,21.0,8.0,4.0,56.0,8.0,67.0,15.0,6.0,1.0,12.0,6.0,4.0,8.0,23.0,0.0,29.0,1.0,28.0,2.0,6.0,8.0,20.0,27.0,0.0,1.0,4.0,9.0,10.0,1.0,0.0
37,114775132.0,247.0,22.0,50.0,95.0,16.0,244.0,224.0,39.0,338.0,3.0,37.0,25.0,12.0,221.0,23.0,270.0,147.0,12.0,10.0,232.0,116.0,266.0,225.0,273.0,54.0,16.0,11.0,26.0,43.0,65.0,208.0,15.0,10.0,23.0,7.0,92.0,0.0,38.0,42.0,84.0,134.0,38.0,2.0,4.0,156.0,32.0,82.0,50.0,189.0,208.0,31.0,67.0,60.0,10.0,119.0,399.0,279.0,193.0,6.0,17.0,137.0,22.0,17.0,16.0,75.0,132.0,14.0,4.0,330.0,106.0,0.0,153.0,46.0,48.0,19.0,190.0,32.0,220.0,5.0,59.0,1.0,34.0,26.0,12.0,34.0,98.0,1.0,101.0,1.0,148.0,5.0,9.0,11.0,56.0,199.0,0.0,1.0,35.0,18.0,37.0,7.0,1.0
38,117802966.0,9.0,2.0,1.0,2.0,0.0,10.0,13.0,10.0,19.0,20.0,0.0,6.0,0.0,14.0,1.0,22.0,5.0,2.0,1.0,7.0,12.0,19.0,15.0,17.0,2.0,8.0,20.0,37.0,8.0,12.0,11.0,5.0,0.0,3.0,4.0,3.0,38.0,0.0,5.0,2.0,8.0,2.0,0.0,12.0,52.0,1.0,2.0,8.0,9.0,26.0,3.0,48.0,15.0,1.0,9.0,18.0,25.0,10.0,0.0,1.0,1.0,3.0,28.0,23.0,0.0,3.0,3.0,0.0,10.0,4.0,0.0,10.0,3.0,4.0,40.0,6.0,20.0,13.0,0.0,2.0,0.0,1.0,32.0,1.0,7.0,75.0,0.0,7.0,5.0,10.0,0.0,0.0,3.0,20.0,12.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
39,118032934.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,9.0,0.0,1.0,3.0,0.0,4.0,0.0,7.0,4.0,1.0,0.0,4.0,7.0,9.0,18.0,17.0,1.0,0.0,2.0,4.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,3.0,42.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,2.0,1.0,2.0,3.0,15.0,0.0,4.0,2.0,0.0,2.0,12.0,7.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,10.0,1.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,10.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0
40,124407978.0,26.0,6.0,6.0,9.0,0.0,16.0,11.0,6.0,30.0,0.0,3.0,0.0,0.0,182.0,2.0,85.0,117.0,0.0,3.0,69.0,22.0,20.0,8.0,13.0,7.0,6.0,1.0,0.0,2.0,18.0,81.0,0.0,1.0,0.0,1.0,8.0,84.0,2.0,0.0,0.0,4.0,93.0,0.0,0.0,6.0,0.0,56.0,1.0,11.0,4.0,9.0,9.0,7.0,4.0,8.0,61.0,124.0,27.0,10.0,6.0,93.0,1.0,0.0,0.0,67.0,51.0,0.0,2.0,136.0,20.0,0.0,32.0,19.0,38.0,0.0,28.0,4.0,35.0,0.0,35.0,0.0,4.0,2.0,5.0,1.0,4.0,3.0,4.0,2.0,55.0,9.0,0.0,0.0,9.0,97.0,0.0,0.0,3.0,1.0,29.0,2.0,0.0
41,133510668.0,73.0,7.0,14.0,46.0,41.0,238.0,140.0,9.0,162.0,1.0,56.0,24.0,13.0,45.0,18.0,77.0,19.0,27.0,2.0,94.0,48.0,90.0,347.0,248.0,26.0,29.0,3.0,8.0,28.0,52.0,70.0,11.0,4.0,9.0,7.0,65.0,134.0,8.0,2.0,4.0,0.0,1.0,2.0,1.0,48.0,30.0,15.0,45.0,75.0,168.0,39.0,13.0,39.0,1.0,200.0,116.0,62.0,189.0,0.0,6.0,9.0,19.0,3.0,8.0,3.0,12.0,9.0,2.0,106.0,25.0,0.0,38.0,8.0,6.0,2.0,105.0,5.0,55.0,17.0,14.0,0.0,23.0,6.0,5.0,12.0,68.0,0.0,114.0,2.0,40.0,2.0,12.0,10.0,14.0,23.0,2.0,0.0,7.0,25.0,1.0,1.0,0.0
42,136588759.0,17.0,1.0,2.0,2.0,0.0,8.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,158.0,0.0,32.0,84.0,0.0,0.0,56.0,12.0,5.0,2.0,11.0,9.0,4.0,0.0,1.0,0.0,15.0,25.0,0.0,1.0,0.0,1.0,7.0,38.0,2.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,7.0,1.0,8.0,9.0,3.0,7.0,6.0,42.0,103.0,21.0,1.0,2.0,76.0,2.0,0.0,0.0,73.0,19.0,0.0,4.0,104.0,11.0,0.0,19.0,21.0,33.0,0.0,15.0,0.0,18.0,1.0,12.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,32.0,3.0,0.0,0.0,4.0,50.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0
43,149535231.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,150413331.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,4.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,1.0,4.0,6.0,8.0,7.0,0.0,5.0,9.0,15.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,24.0,4.0,5.0,0.0,11.0,7.0,0.0,3.0,11.0,4.0,5.0,0.0,0.0,0.0,1.0,4.0,50.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,34.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,78.0,0.0,1.0,10.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,150881077.0,85.0,4.0,36.0,45.0,14.0,113.0,74.0,33.0,101.0,29.0,45.0,12.0,5.0,35.0,7.0,64.0,22.0,16.0,7.0,73.0,56.0,43.0,97.0,145.0,10.0,63.0,26.0,31.0,49.0,26.0,83.0,5.0,5.0,13.0,6.0,18.0,156.0,52.0,21.0,6.0,48.0,0.0,0.0,30.0,0.0,16.0,8.0,39.0,70.0,99.0,27.0,60.0,112.0,0.0,54.0,123.0,58.0,69.0,2.0,3.0,26.0,10.0,36.0,111.0,8.0,31.0,7.0,0.0,91.0,30.0,0.0,44.0,6.0,3.0,83.0,90.0,28.0,76.0,24.0,14.0,0.0,16.0,42.0,3.0,10.0,291.0,0.0,43.0,9.0,30.0,2.0,21.0,4.0,40.0,58.0,0.0,0.0,2.0,6.0,4.0,1.0,0.0
46,160302915.0,59.0,2.0,28.0,3.0,3.0,56.0,15.0,5.0,44.0,1.0,2.0,2.0,8.0,12.0,5.0,25.0,7.0,22.0,1.0,38.0,10.0,8.0,42.0,39.0,6.0,3.0,0.0,0.0,9.0,6.0,29.0,2.0,5.0,15.0,0.0,5.0,32.0,1.0,2.0,0.0,30.0,1.0,0.0,0.0,16.0,0.0,1.0,6.0,54.0,30.0,12.0,5.0,5.0,0.0,45.0,26.0,12.0,30.0,0.0,0.0,2.0,18.0,0.0,2.0,2.0,8.0,4.0,0.0,21.0,6.0,0.0,6.0,4.0,2.0,2.0,20.0,1.0,17.0,1.0,3.0,0.0,34.0,1.0,1.0,1.0,23.0,0.0,36.0,0.0,8.0,0.0,5.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
47,161268794.0,40.0,3.0,5.0,15.0,0.0,27.0,30.0,6.0,44.0,0.0,2.0,2.0,3.0,123.0,1.0,46.0,92.0,1.0,0.0,65.0,25.0,22.0,17.0,32.0,15.0,3.0,1.0,4.0,2.0,17.0,48.0,2.0,2.0,2.0,1.0,20.0,82.0,2.0,1.0,56.0,15.0,46.0,0.0,0.0,8.0,1.0,0.0,6.0,27.0,17.0,8.0,14.0,6.0,7.0,18.0,70.0,108.0,40.0,3.0,7.0,47.0,3.0,1.0,1.0,57.0,26.0,1.0,5.0,101.0,21.0,0.0,27.0,34.0,37.0,2.0,27.0,11.0,46.0,0.0,12.0,0.0,4.0,4.0,7.0,6.0,6.0,2.0,9.0,0.0,60.0,7.0,0.0,0.0,15.0,65.0,0.0,0.0,4.0,3.0,22.0,0.0,0.0
48,180261346.0,49.0,5.0,8.0,26.0,9.0,57.0,72.0,25.0,54.0,2.0,14.0,13.0,5.0,28.0,6.0,35.0,25.0,9.0,0.0,40.0,36.0,27.0,71.0,89.0,18.0,8.0,5.0,10.0,16.0,13.0,38.0,4.0,5.0,10.0,5.0,29.0,50.0,8.0,2.0,1.0,45.0,1.0,2.0,24.0,39.0,6.0,6.0,0.0,36.0,42.0,10.0,24.0,28.0,2.0,107.0,54.0,27.0,67.0,0.0,2.0,6.0,16.0,3.0,35.0,4.0,6.0,9.0,1.0,38.0,6.0,0.0,24.0,8.0,2.0,12.0,66.0,6.0,33.0,6.0,4.0,0.0,14.0,13.0,7.0,4.0,168.0,0.0,18.0,11.0,16.0,0.0,12.0,13.0,11.0,11.0,0.0,0.0,4.0,8.0,2.0,1.0,0.0
49,193652442.0,300.0,13.0,80.0,72.0,15.0,307.0,178.0,30.0,229.0,2.0,18.0,14.0,17.0,71.0,6.0,98.0,63.0,34.0,5.0,184.0,70.0,71.0,170.0,375.0,52.0,12.0,6.0,9.0,27.0,22.0,113.0,14.0,96.0,22.0,5.0,80.0,189.0,9.0,3.0,11.0,75.0,7.0,1.0,4.0,70.0,54.0,27.0,36.0,0.0,211.0,26.0,34.0,48.0,6.0,133.0,288.0,104.0,167.0,1.0,5.0,49.0,36.0,5.0,11.0,30.0,70.0,20.0,3.0,152.0,72.0,0.0,83.0,23.0,12.0,10.0,114.0,22.0,149.0,11.0,18.0,1.0,65.0,11.0,9.0,7.0,72.0,0.0,91.0,0.0,53.0,1.0,6.0,16.0,21.0,103.0,0.0,0.0,9.0,7.0,11.0,2.0,0.0
50,212820561.0,212.0,5.0,33.0,49.0,33.0,1421.0,155.0,19.0,279.0,1.0,46.0,33.0,24.0,73.0,15.0,83.0,45.0,41.0,3.0,142.0,98.0,102.0,401.0,412.0,28.0,13.0,4.0,17.0,37.0,65.0,89.0,17.0,7.0,20.0,11.0,77.0,208.0,26.0,15.0,4.0,168.0,1.0,0.0,5.0,99.0,30.0,17.0,42.0,211.0,0.0,16.0,21.0,70.0,0.0,365.0,308.0,96.0,164.0,0.0,12.0,29.0,43.0,5.0,17.0,13.0,35.0,26.0,1.0,143.0,113.0,0.0,54.0,20.0,8.0,6.0,102.0,14.0,138.0,18.0,10.0,1.0,53.0,20.0,18.0,13.0,167.0,0.0,149.0,3.0,70.0,0.0,39.0,18.0,33.0,70.0,3.0,0.0,9.0,6.0,5.0,2.0,3.0
51,247494866.0,18.0,1.0,7.0,7.0,25.0,47.0,20.0,1.0,22.0,0.0,70.0,3.0,1.0,29.0,2.0,37.0,28.0,5.0,1.0,72.0,51.0,9.0,19.0,75.0,5.0,17.0,2.0,1.0,4.0,47.0,31.0,1.0,6.0,3.0,1.0,7.0,31.0,3.0,0.0,9.0,39.0,8.0,0.0,0.0,27.0,12.0,8.0,10.0,26.0,16.0,0.0,3.0,35.0,1.0,55.0,38.0,26.0,58.0,1.0,2.0,11.0,4.0,1.0,3.0,15.0,22.0,5.0,1.0,86.0,61.0,0.0,15.0,10.0,4.0,1.0,26.0,1.0,27.0,29.0,7.0,0.0,5.0,0.0,2.0,0.0,21.0,2.0,11.0,1.0,22.0,3.0,13.0,3.0,3.0,49.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0
52,250334613.0,50.0,2.0,8.0,25.0,3.0,36.0,32.0,12.0,44.0,27.0,11.0,6.0,4.0,42.0,2.0,26.0,43.0,2.0,0.0,38.0,17.0,18.0,27.0,34.0,20.0,8.0,11.0,47.0,22.0,8.0,35.0,4.0,4.0,2.0,1.0,18.0,67.0,48.0,4.0,9.0,13.0,9.0,0.0,11.0,60.0,5.0,14.0,24.0,34.0,21.0,3.0,0.0,16.0,4.0,32.0,56.0,47.0,42.0,1.0,5.0,36.0,6.0,15.0,24.0,20.0,27.0,1.0,1.0,61.0,11.0,0.0,25.0,14.0,7.0,80.0,25.0,48.0,39.0,1.0,6.0,0.0,10.0,45.0,3.0,10.0,77.0,0.0,11.0,10.0,24.0,1.0,1.0,2.0,23.0,25.0,0.0,0.0,2.0,3.0,9.0,1.0,1.0
53,254691950.0,49.0,0.0,13.0,25.0,22.0,76.0,57.0,22.0,58.0,6.0,72.0,14.0,6.0,30.0,3.0,34.0,26.0,7.0,4.0,69.0,47.0,23.0,50.0,104.0,30.0,37.0,10.0,10.0,24.0,23.0,40.0,2.0,6.0,8.0,2.0,26.0,60.0,15.0,2.0,7.0,39.0,3.0,0.0,7.0,112.0,5.0,6.0,28.0,48.0,70.0,35.0,16.0,0.0,2.0,48.0,83.0,37.0,69.0,1.0,1.0,13.0,12.0,14.0,48.0,12.0,21.0,9.0,2.0,60.0,43.0,0.0,41.0,10.0,6.0,14.0,41.0,9.0,48.0,44.0,5.0,1.0,7.0,15.0,7.0,1.0,125.0,0.0,30.0,5.0,25.0,1.0,39.0,9.0,19.0,25.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0
54,254766784.0,6.0,1.0,1.0,1.0,0.0,4.0,3.0,0.0,8.0,0.0,2.0,1.0,0.0,16.0,0.0,9.0,14.0,0.0,0.0,11.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,10.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0,1.0,4.0,2.0,0.0,6.0,12.0,14.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,5.0,1.0,2.0,18.0,0.0,0.0,4.0,5.0,3.0,0.0,5.0,0.0,9.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
55,255191504.0,205.0,4.0,41.0,34.0,26.0,748.0,103.0,27.0,211.0,1.0,50.0,26.0,27.0,72.0,4.0,73.0,48.0,76.0,0.0,197.0,67.0,41.0,233.0,261.0,85.0,55.0,3.0,16.0,56.0,20.0,145.0,12.0,21.0,17.0,7.0,58.0,119.0,9.0,2.0,8.0,200.0,6.0,0.0,3.0,54.0,45.0,18.0,107.0,133.0,365.0,55.0,32.0,48.0,6.0,0.0,149.0,83.0,227.0,1.0,9.0,29.0,64.0,4.0,21.0,27.0,35.0,19.0,4.0,137.0,60.0,0.0,65.0,19.0,8.0,10.0,121.0,7.0,149.0,7.0,15.0,1.0,88.0,9.0,13.0,0.0,157.0,0.0,118.0,6.0,55.0,3.0,27.0,53.0,19.0,57.0,2.0,0.0,9.0,9.0,10.0,1.0,3.0
56,261885661.0,348.0,31.0,95.0,138.0,18.0,311.0,321.0,37.0,405.0,1.0,35.0,22.0,20.0,200.0,12.0,171.0,174.0,14.0,14.0,385.0,164.0,129.0,269.0,364.0,93.0,36.0,10.0,15.0,25.0,69.0,247.0,13.0,11.0,15.0,8.0,129.0,399.0,18.0,12.0,61.0,116.0,42.0,2.0,11.0,123.0,26.0,70.0,54.0,288.0,308.0,38.0,56.0,83.0,12.0,149.0,0.0,227.0,317.0,5.0,10.0,156.0,20.0,5.0,18.0,101.0,144.0,27.0,6.0,403.0,142.0,0.0,154.0,51.0,32.0,21.0,171.0,25.0,340.0,5.0,47.0,2.0,44.0,23.0,18.0,18.0,119.0,5.0,90.0,3.0,112.0,6.0,13.0,10.0,60.0,305.0,1.0,0.0,11.0,10.0,52.0,3.0,0.0
57,262821567.0,155.0,7.0,19.0,52.0,2.0,107.0,100.0,27.0,175.0,6.0,13.0,17.0,7.0,299.0,11.0,154.0,185.0,12.0,5.0,175.0,88.0,141.0,115.0,130.0,46.0,10.0,6.0,25.0,15.0,47.0,133.0,13.0,8.0,15.0,8.0,70.0,279.0,25.0,7.0,124.0,62.0,103.0,2.0,4.0,58.0,12.0,108.0,27.0,104.0,96.0,26.0,47.0,37.0,14.0,83.0,227.0,0.0,140.0,9.0,16.0,136.0,16.0,13.0,10.0,116.0,75.0,14.0,7.0,278.0,65.0,0.0,105.0,56.0,62.0,15.0,108.0,28.0,154.0,0.0,43.0,1.0,26.0,29.0,12.0,27.0,52.0,3.0,56.0,3.0,137.0,10.0,5.0,11.0,55.0,178.0,0.0,1.0,20.0,11.0,56.0,4.0,2.0
58,263022323.0,227.0,16.0,68.0,78.0,44.0,249.0,153.0,15.0,189.0,1.0,90.0,16.0,29.0,129.0,6.0,118.0,127.0,27.0,6.0,266.0,109.0,61.0,206.0,261.0,88.0,70.0,2.0,12.0,19.0,41.0,156.0,10.0,16.0,18.0,6.0,89.0,193.0,10.0,3.0,27.0,189.0,21.0,0.0,5.0,69.0,30.0,40.0,67.0,167.0,164.0,58.0,42.0,69.0,9.0,227.0,317.0,140.0,0.0,4.0,5.0,89.0,63.0,2.0,23.0,85.0,84.0,5.0,5.0,270.0,86.0,0.0,71.0,32.0,19.0,14.0,171.0,16.0,224.0,11.0,28.0,0.0,80.0,18.0,25.0,10.0,110.0,3.0,56.0,6.0,68.0,6.0,21.0,26.0,30.0,160.0,1.0,1.0,2.0,26.0,42.0,1.0,2.0
59,266562398.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,6.0,0.0,0.0,6.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,9.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,4.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
60,266620405.0,8.0,0.0,3.0,3.0,0.0,6.0,8.0,1.0,12.0,0.0,0.0,1.0,0.0,21.0,2.0,13.0,19.0,1.0,0.0,11.0,6.0,11.0,12.0,7.0,3.0,1.0,0.0,1.0,1.0,1.0,16.0,2.0,0.0,1.0,3.0,2.0,17.0,1.0,3.0,6.0,6.0,2.0,0.0,0.0,3.0,0.0,7.0,2.0,5.0,12.0,2.0,5.0,1.0,0.0,9.0,10.0,16.0,5.0,0.0,0.0,9.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,23.0,4.0,0.0,5.0,3.0,4.0,0.0,10.0,2.0,10.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,8.0,1.0,6.0,2.0,0.0,0.0,5.0,12.0,1.0,0.0,6.0,1.0,3.0,0.0,0.0
61,267088381.0,96.0,4.0,19.0,43.0,0.0,56.0,54.0,10.0,66.0,0.0,7.0,0.0,1.0,159.0,1.0,124.0,134.0,0.0,4.0,167.0,40.0,19.0,15.0,48.0,23.0,12.0,4.0,3.0,10.0,14.0,130.0,0.0,4.0,1.0,0.0,14.0,137.0,1.0,0.0,93.0,9.0,76.0,0.0,0.0,26.0,2.0,47.0,6.0,49.0,29.0,11.0,36.0,13.0,6.0,29.0,156.0,136.0,89.0,10.0,9.0,0.0,8.0,0.0,2.0,87.0,94.0,0.0,2.0,243.0,55.0,0.0,52.0,22.0,34.0,3.0,58.0,8.0,104.0,0.0,44.0,0.0,7.0,4.0,5.0,3.0,25.0,4.0,11.0,0.0,34.0,3.0,1.0,0.0,17.0,160.0,0.0,0.0,1.0,5.0,50.0,0.0,0.0
62,271791007.0,53.0,3.0,21.0,5.0,9.0,112.0,8.0,7.0,29.0,1.0,9.0,5.0,22.0,11.0,2.0,15.0,17.0,5.0,1.0,22.0,14.0,9.0,42.0,38.0,26.0,14.0,0.0,5.0,7.0,6.0,16.0,3.0,2.0,7.0,4.0,3.0,22.0,3.0,0.0,1.0,19.0,2.0,0.0,1.0,10.0,18.0,3.0,16.0,36.0,43.0,4.0,6.0,12.0,0.0,64.0,20.0,16.0,63.0,0.0,0.0,8.0,0.0,1.0,7.0,5.0,11.0,1.0,0.0,22.0,5.0,0.0,9.0,5.0,1.0,2.0,17.0,3.0,18.0,3.0,4.0,1.0,90.0,2.0,27.0,0.0,50.0,0.0,37.0,3.0,8.0,0.0,28.0,30.0,4.0,8.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0
63,272259832.0,3.0,0.0,1.0,2.0,0.0,3.0,6.0,8.0,8.0,8.0,1.0,4.0,1.0,6.0,1.0,8.0,2.0,0.0,0.0,3.0,4.0,5.0,4.0,3.0,0.0,7.0,9.0,10.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,17.0,28.0,3.0,0.0,3.0,0.0,0.0,4.0,36.0,0.0,1.0,3.0,5.0,5.0,1.0,15.0,14.0,0.0,4.0,5.0,13.0,2.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,3.0,3.0,1.0,20.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,35.0,0.0,4.0,5.0,2.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
