,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
66,298112519.0,3.0,2.0,1.0,1.0,7.0,15.0,2.0,2.0,4.0,4.0,9.0,0.0,8.0,1.0,2.0,24.0,0.0,20.0,0.0,2.0,4.0,2.0,9.0,13.0,5.0,1.0,1.0,7.0,3.0,5.0,5.0,0.0,0.0,12.0,2.0,5.0,6.0,2.0,1.0,2.0,7.0,10.0,4.0,1.0,4.0,10.0,9.0,10.0,7.0,27.0,7.0,1.0,5.0,1.0,13.0,1.0,1.0,0.0,0.0,12.0,1.0,3.0,1.0,0.0,6.0,0.0,2.0,10.0,14.0,0.0,19.0,8.0,2.0,11.0,1.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,11.0,3.0,0.0,2.0,3.0,51.0,0.0,22.0,28.0,0.0,0.0,2.0,2.0,10.0,1.0,3.0,7.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,8.0,7.0,9.0,4.0,6.0,15.0,2.0,2.0,0.0,4.0,10.0,0.0,2.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
67,298204423.0,1.0,0.0,1.0,10.0,0.0,26.0,0.0,0.0,1.0,15.0,1.0,0.0,24.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,25.0,6.0,19.0,0.0,3.0,25.0,14.0,7.0,16.0,0.0,26.0,0.0,6.0,18.0,1.0,6.0,9.0,6.0,18.0,24.0,18.0,24.0,14.0,19.0,30.0,17.0,0.0,0.0,5.0,14.0,3.0,1.0,4.0,1.0,0.0,0.0,34.0,0.0,2.0,1.0,1.0,19.0,2.0,0.0,18.0,29.0,0.0,18.0,13.0,1.0,25.0,0.0,13.0,12.0,17.0,1.0,0.0,0.0,0.0,4.0,16.0,0.0,36.0,1.0,1.0,1.0,3.0,46.0,0.0,35.0,27.0,0.0,1.0,3.0,1.0,2.0,4.0,3.0,7.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,6.0,15.0,0.0,11.0,0.0,0.0,1.0,1.0,3.0,13.0,13.0,6.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
68,299064557.0,9.0,4.0,7.0,23.0,4.0,82.0,11.0,9.0,30.0,29.0,3.0,3.0,100.0,21.0,11.0,5.0,4.0,19.0,0.0,4.0,19.0,2.0,66.0,68.0,24.0,37.0,2.0,54.0,71.0,60.0,27.0,52.0,2.0,67.0,5.0,22.0,59.0,19.0,8.0,20.0,38.0,80.0,51.0,42.0,64.0,51.0,51.0,93.0,46.0,19.0,0.0,21.0,120.0,31.0,22.0,5.0,5.0,6.0,6.0,107.0,9.0,7.0,0.0,19.0,87.0,10.0,18.0,0.0,60.0,0.0,57.0,36.0,12.0,64.0,5.0,48.0,29.0,56.0,3.0,0.0,1.0,0.0,10.0,33.0,7.0,85.0,5.0,15.0,11.0,4.0,156.0,1.0,109.0,101.0,0.0,11.0,20.0,19.0,10.0,13.0,15.0,34.0,5.0,19.0,0.0,1.0,83.0,0.0,0.0,7.0,2.0,10.0,31.0,6.0,28.0,0.0,30.0,10.0,12.0,10.0,50.0,60.0,11.0,15.0,0.0,3.0,13.0,6.0,8.0,2.0,29.0,6.0,39.0,0.0,3.0,2.0,8.0,2.0,1.0,0.0,0.0
69,300342390.0,7.0,0.0,2.0,27.0,3.0,110.0,3.0,1.0,13.0,39.0,4.0,1.0,96.0,6.0,7.0,9.0,0.0,31.0,0.0,1.0,11.0,4.0,108.0,100.0,27.0,51.0,3.0,13.0,78.0,64.0,26.0,96.0,2.0,118.0,2.0,20.0,67.0,1.0,14.0,18.0,35.0,71.0,69.0,77.0,108.0,60.0,91.0,121.0,81.0,10.0,1.0,11.0,57.0,20.0,32.0,7.0,2.0,1.0,2.0,126.0,0.0,1.0,1.0,9.0,60.0,14.0,29.0,60.0,0.0,0.0,81.0,67.0,6.0,143.0,3.0,55.0,50.0,71.0,1.0,0.0,0.0,0.0,7.0,41.0,2.0,126.0,0.0,2.0,7.0,11.0,169.0,0.0,127.0,147.0,0.0,3.0,40.0,6.0,6.0,16.0,3.0,48.0,3.0,12.0,0.0,1.0,77.0,0.0,0.0,9.0,0.0,14.0,54.0,1.0,42.0,0.0,14.0,1.0,15.0,16.0,48.0,68.0,19.0,30.0,0.0,2.0,16.0,5.0,2.0,0.0,8.0,5.0,17.0,0.0,0.0,4.0,1.0,6.0,3.0,2.0,3.0
70,305787501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,306088103.0,1.0,2.0,1.0,26.0,6.0,76.0,5.0,0.0,12.0,26.0,3.0,1.0,75.0,5.0,8.0,4.0,0.0,17.0,0.0,3.0,5.0,4.0,80.0,88.0,26.0,37.0,4.0,5.0,63.0,49.0,37.0,64.0,1.0,85.0,0.0,15.0,50.0,7.0,8.0,11.0,30.0,63.0,49.0,67.0,65.0,59.0,75.0,87.0,86.0,11.0,9.0,7.0,45.0,22.0,27.0,9.0,8.0,0.0,0.0,96.0,0.0,1.0,1.0,9.0,71.0,19.0,18.0,57.0,81.0,0.0,0.0,62.0,1.0,89.0,3.0,34.0,43.0,61.0,2.0,0.0,0.0,0.0,7.0,28.0,0.0,95.0,2.0,3.0,4.0,12.0,100.0,1.0,89.0,106.0,0.0,2.0,35.0,4.0,1.0,11.0,4.0,44.0,1.0,8.0,0.0,0.0,65.0,0.0,0.0,11.0,0.0,14.0,42.0,2.0,33.0,0.0,21.0,0.0,16.0,17.0,46.0,49.0,19.0,30.0,0.0,0.0,19.0,6.0,0.0,0.0,2.0,12.0,28.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0
72,306157587.0,0.0,1.0,1.0,21.0,0.0,53.0,1.0,0.0,7.0,17.0,1.0,1.0,58.0,2.0,2.0,4.0,0.0,14.0,0.0,0.0,1.0,1.0,58.0,66.0,11.0,33.0,0.0,1.0,50.0,31.0,22.0,53.0,1.0,55.0,0.0,12.0,39.0,1.0,12.0,8.0,18.0,40.0,34.0,59.0,55.0,36.0,48.0,63.0,54.0,9.0,0.0,5.0,29.0,7.0,22.0,6.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,4.0,34.0,8.0,13.0,36.0,67.0,0.0,62.0,0.0,1.0,72.0,1.0,26.0,32.0,45.0,1.0,0.0,0.0,0.0,4.0,24.0,0.0,69.0,0.0,1.0,2.0,9.0,70.0,0.0,57.0,83.0,0.0,1.0,27.0,2.0,0.0,8.0,0.0,24.0,1.0,3.0,0.0,0.0,46.0,0.0,0.0,10.0,0.0,9.0,45.0,1.0,24.0,0.0,4.0,0.0,13.0,11.0,33.0,39.0,13.0,22.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0
73,307213351.0,52.0,1.0,1.0,1.0,1.0,29.0,4.0,5.0,7.0,1.0,1.0,67.0,31.0,2.0,114.0,3.0,1.0,2.0,0.0,63.0,30.0,34.0,4.0,8.0,1.0,3.0,30.0,101.0,6.0,2.0,2.0,7.0,1.0,15.0,4.0,69.0,12.0,1.0,1.0,4.0,3.0,21.0,1.0,4.0,3.0,5.0,6.0,27.0,2.0,5.0,0.0,2.0,9.0,7.0,4.0,0.0,95.0,24.0,8.0,9.0,0.0,8.0,27.0,2.0,5.0,2.0,1.0,12.0,6.0,0.0,1.0,1.0,0.0,6.0,89.0,2.0,2.0,6.0,107.0,0.0,0.0,0.0,97.0,4.0,10.0,3.0,80.0,75.0,106.0,1.0,5.0,39.0,14.0,7.0,0.0,60.0,0.0,1.0,4.0,1.0,108.0,5.0,56.0,73.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,31.0,9.0,2.0,1.0,1.0,9.0,6.0,1.0,1.0,0.0,2.0,1.0,2.0,5.0,0.0,7.0,0.0,18.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0
74,310329972.0,6.0,2.0,1.0,27.0,2.0,132.0,1.0,1.0,10.0,62.0,3.0,2.0,103.0,5.0,13.0,7.0,0.0,12.0,0.0,3.0,6.0,5.0,138.0,114.0,38.0,44.0,5.0,6.0,95.0,77.0,30.0,100.0,2.0,107.0,0.0,21.0,73.0,1.0,17.0,19.0,41.0,89.0,101.0,84.0,127.0,76.0,93.0,129.0,83.0,5.0,12.0,13.0,75.0,22.0,15.0,11.0,3.0,0.0,2.0,172.0,1.0,4.0,1.0,7.0,78.0,11.0,25.0,64.0,143.0,0.0,89.0,72.0,6.0,0.0,6.0,82.0,56.0,83.0,5.0,0.0,0.0,0.0,11.0,54.0,1.0,165.0,4.0,4.0,6.0,14.0,205.0,1.0,140.0,180.0,0.0,4.0,41.0,2.0,0.0,15.0,7.0,54.0,5.0,18.0,0.0,2.0,81.0,0.0,0.0,8.0,0.0,13.0,70.0,1.0,43.0,1.0,11.0,0.0,4.0,17.0,61.0,73.0,23.0,31.0,0.0,0.0,17.0,7.0,1.0,1.0,4.0,11.0,15.0,0.0,0.0,5.0,1.0,7.0,3.0,2.0,3.0
75,310769612.0,94.0,0.0,0.0,2.0,0.0,31.0,4.0,6.0,5.0,0.0,0.0,92.0,30.0,0.0,328.0,2.0,0.0,4.0,0.0,110.0,77.0,47.0,2.0,8.0,4.0,2.0,81.0,175.0,5.0,1.0,3.0,3.0,0.0,9.0,3.0,93.0,3.0,0.0,0.0,2.0,2.0,25.0,2.0,1.0,2.0,4.0,3.0,25.0,2.0,6.0,0.0,2.0,7.0,4.0,4.0,0.0,198.0,25.0,32.0,8.0,0.0,4.0,54.0,2.0,8.0,1.0,0.0,5.0,3.0,0.0,3.0,1.0,89.0,6.0,0.0,1.0,0.0,2.0,199.0,0.0,0.0,0.0,177.0,1.0,8.0,3.0,147.0,114.0,191.0,0.0,4.0,72.0,12.0,7.0,0.0,122.0,0.0,0.0,1.0,1.0,239.0,6.0,81.0,146.0,0.0,53.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,61.0,13.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
76,311180181.0,5.0,2.0,2.0,14.0,2.0,57.0,6.0,1.0,7.0,27.0,3.0,0.0,61.0,8.0,5.0,2.0,1.0,13.0,0.0,1.0,14.0,3.0,56.0,62.0,19.0,16.0,2.0,10.0,48.0,46.0,21.0,44.0,2.0,39.0,3.0,12.0,32.0,17.0,8.0,11.0,23.0,44.0,50.0,26.0,67.0,25.0,31.0,50.0,26.0,1.0,3.0,14.0,42.0,9.0,10.0,7.0,6.0,0.0,2.0,92.0,3.0,2.0,3.0,8.0,67.0,6.0,13.0,48.0,55.0,0.0,34.0,26.0,2.0,82.0,1.0,0.0,21.0,31.0,0.0,0.0,0.0,0.0,3.0,27.0,1.0,55.0,2.0,1.0,4.0,4.0,107.0,0.0,69.0,74.0,0.0,2.0,17.0,6.0,1.0,9.0,5.0,19.0,2.0,8.0,0.0,0.0,45.0,0.0,0.0,2.0,0.0,5.0,28.0,7.0,19.0,0.0,20.0,0.0,5.0,4.0,22.0,32.0,10.0,7.0,0.0,1.0,11.0,4.0,1.0,0.0,9.0,6.0,24.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0
77,311948375.0,1.0,0.0,1.0,24.0,0.0,43.0,0.0,0.0,11.0,9.0,1.0,1.0,53.0,3.0,3.0,4.0,0.0,10.0,0.0,0.0,1.0,2.0,53.0,47.0,16.0,23.0,0.0,2.0,39.0,32.0,17.0,50.0,1.0,47.0,0.0,9.0,37.0,1.0,9.0,6.0,28.0,38.0,26.0,38.0,50.0,32.0,43.0,52.0,37.0,7.0,0.0,9.0,23.0,12.0,16.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,7.0,35.0,1.0,12.0,29.0,50.0,0.0,43.0,32.0,2.0,56.0,0.0,21.0,0.0,40.0,1.0,0.0,1.0,0.0,4.0,19.0,0.0,52.0,0.0,1.0,0.0,7.0,53.0,0.0,46.0,61.0,0.0,3.0,18.0,3.0,0.0,5.0,2.0,24.0,2.0,7.0,0.0,0.0,37.0,0.0,0.0,6.0,1.0,11.0,32.0,2.0,21.0,0.0,4.0,0.0,8.0,8.0,20.0,36.0,12.0,15.0,0.0,1.0,10.0,4.0,1.0,0.0,1.0,2.0,13.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0
78,312468028.0,0.0,0.0,0.0,22.0,0.0,75.0,1.0,0.0,12.0,21.0,1.0,1.0,70.0,7.0,5.0,5.0,0.0,7.0,0.0,0.0,3.0,2.0,73.0,66.0,31.0,34.0,3.0,3.0,62.0,47.0,27.0,65.0,1.0,74.0,0.0,14.0,54.0,1.0,15.0,18.0,24.0,64.0,50.0,58.0,58.0,58.0,60.0,83.0,51.0,7.0,0.0,9.0,64.0,20.0,14.0,4.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,9.0,46.0,2.0,17.0,56.0,71.0,0.0,61.0,45.0,6.0,83.0,2.0,31.0,40.0,0.0,1.0,0.0,1.0,0.0,7.0,26.0,0.0,84.0,0.0,4.0,2.0,9.0,85.0,0.0,84.0,91.0,0.0,3.0,31.0,3.0,1.0,11.0,5.0,39.0,3.0,12.0,0.0,0.0,62.0,0.0,0.0,9.0,1.0,14.0,48.0,2.0,31.0,0.0,6.0,1.0,4.0,14.0,45.0,51.0,13.0,19.0,0.0,2.0,9.0,4.0,1.0,0.0,3.0,2.0,20.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0
79,312548457.0,94.0,0.0,0.0,0.0,0.0,37.0,4.0,4.0,2.0,1.0,0.0,114.0,28.0,1.0,273.0,1.0,0.0,3.0,0.0,112.0,62.0,49.0,1.0,5.0,1.0,3.0,72.0,185.0,3.0,1.0,0.0,2.0,1.0,7.0,3.0,104.0,1.0,0.0,0.0,1.0,2.0,26.0,1.0,1.0,4.0,3.0,3.0,31.0,0.0,2.0,0.0,2.0,3.0,4.0,3.0,0.0,190.0,28.0,12.0,4.0,0.0,6.0,50.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,107.0,5.0,199.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,179.0,1.0,10.0,1.0,160.0,119.0,190.0,1.0,4.0,64.0,6.0,3.0,0.0,109.0,0.0,0.0,2.0,1.0,211.0,2.0,79.0,142.0,0.0,51.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,11.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
80,312861587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,316144548.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82,317262357.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,317359349.0,79.0,1.0,0.0,7.0,0.0,34.0,8.0,3.0,4.0,1.0,1.0,86.0,38.0,1.0,248.0,1.0,0.0,5.0,0.0,90.0,54.0,44.0,6.0,14.0,3.0,5.0,71.0,146.0,9.0,5.0,3.0,9.0,1.0,15.0,2.0,88.0,11.0,1.0,3.0,5.0,5.0,34.0,5.0,5.0,6.0,9.0,8.0,35.0,6.0,2.0,0.0,5.0,9.0,11.0,4.0,1.0,168.0,25.0,15.0,14.0,0.0,6.0,48.0,1.0,12.0,2.0,4.0,10.0,7.0,0.0,7.0,4.0,97.0,11.0,177.0,3.0,4.0,7.0,179.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,137.0,109.0,170.0,1.0,7.0,56.0,16.0,9.0,0.0,97.0,1.0,1.0,1.0,1.0,175.0,7.0,72.0,138.0,0.0,43.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,55.0,12.0,0.0,2.0,0.0,8.0,7.0,3.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,4.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84,318390538.0,1.0,0.0,2.0,13.0,41.0,56.0,3.0,1.0,3.0,33.0,0.0,1.0,39.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,41.0,38.0,7.0,18.0,1.0,6.0,38.0,22.0,13.0,20.0,1.0,27.0,2.0,4.0,28.0,1.0,13.0,7.0,9.0,40.0,63.0,31.0,28.0,14.0,37.0,51.0,31.0,0.0,0.0,3.0,31.0,8.0,10.0,4.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,4.0,31.0,2.0,16.0,33.0,41.0,0.0,28.0,24.0,4.0,54.0,1.0,27.0,19.0,26.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,65.0,0.0,2.0,1.0,1.0,104.0,1.0,55.0,70.0,0.0,2.0,18.0,1.0,2.0,7.0,2.0,14.0,2.0,5.0,0.0,0.0,33.0,0.0,0.0,4.0,0.0,5.0,30.0,0.0,19.0,0.0,1.0,0.0,3.0,8.0,21.0,26.0,7.0,12.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
85,318523147.0,13.0,6.0,2.0,0.0,10.0,4.0,9.0,9.0,3.0,0.0,0.0,10.0,7.0,0.0,12.0,4.0,8.0,1.0,0.0,6.0,3.0,7.0,0.0,2.0,0.0,2.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,10.0,7.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,12.0,4.0,4.0,14.0,0.0,11.0,4.0,0.0,3.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,10.0,1.0,8.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,8.0,5.0,14.0,0.0,1.0,3.0,2.0,1.0,0.0,16.0,0.0,0.0,6.0,2.0,8.0,1.0,7.0,9.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
86,319225412.0,2.0,0.0,2.0,36.0,2.0,135.0,0.0,0.0,8.0,118.0,0.0,1.0,116.0,6.0,6.0,2.0,0.0,16.0,0.0,3.0,8.0,2.0,130.0,117.0,35.0,46.0,2.0,6.0,112.0,89.0,32.0,90.0,1.0,91.0,1.0,11.0,72.0,1.0,18.0,23.0,32.0,100.0,101.0,86.0,110.0,63.0,113.0,128.0,84.0,6.0,1.0,12.0,90.0,24.0,26.0,7.0,1.0,1.0,0.0,189.0,2.0,1.0,1.0,12.0,83.0,11.0,36.0,85.0,126.0,0.0,95.0,69.0,3.0,165.0,3.0,55.0,52.0,84.0,1.0,0.0,1.0,0.0,8.0,65.0,0.0,0.0,1.0,3.0,4.0,13.0,299.0,0.0,162.0,200.0,0.0,2.0,43.0,4.0,1.0,17.0,9.0,49.0,1.0,14.0,0.0,0.0,93.0,0.0,0.0,8.0,1.0,16.0,66.0,2.0,36.0,0.0,7.0,0.0,9.0,14.0,71.0,71.0,16.0,31.0,0.0,1.0,9.0,5.0,1.0,0.0,2.0,2.0,18.0,0.0,1.0,5.0,1.0,6.0,1.0,1.0,3.0
87,321539119.0,80.0,0.0,1.0,2.0,1.0,31.0,8.0,12.0,1.0,0.0,2.0,83.0,25.0,0.0,222.0,1.0,0.0,6.0,0.0,115.0,104.0,51.0,0.0,3.0,5.0,1.0,57.0,122.0,4.0,0.0,3.0,3.0,3.0,7.0,1.0,89.0,2.0,8.0,0.0,1.0,0.0,21.0,1.0,0.0,3.0,8.0,1.0,23.0,7.0,4.0,2.0,2.0,8.0,6.0,2.0,0.0,153.0,22.0,23.0,3.0,0.0,5.0,53.0,0.0,13.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,80.0,4.0,147.0,2.0,0.0,0.0,160.0,0.0,0.0,0.0,137.0,0.0,8.0,1.0,0.0,112.0,123.0,0.0,3.0,39.0,11.0,6.0,0.0,66.0,0.0,1.0,1.0,1.0,244.0,5.0,57.0,99.0,0.0,34.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,44.0,41.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,7.0,1.0,24.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
88,328933147.0,55.0,0.0,0.0,4.0,1.0,28.0,4.0,6.0,5.0,1.0,0.0,59.0,25.0,1.0,166.0,2.0,0.0,2.0,0.0,70.0,50.0,33.0,1.0,8.0,0.0,2.0,36.0,102.0,7.0,4.0,3.0,3.0,0.0,9.0,0.0,67.0,6.0,2.0,0.0,3.0,3.0,22.0,1.0,1.0,2.0,3.0,6.0,27.0,1.0,9.0,0.0,4.0,19.0,9.0,3.0,0.0,118.0,22.0,11.0,4.0,0.0,6.0,27.0,1.0,10.0,0.0,1.0,15.0,2.0,0.0,3.0,1.0,75.0,4.0,114.0,1.0,1.0,4.0,119.0,0.0,0.0,0.0,109.0,2.0,5.0,3.0,112.0,0.0,104.0,1.0,9.0,35.0,16.0,8.0,0.0,53.0,0.0,0.0,2.0,1.0,133.0,5.0,50.0,81.0,0.0,32.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,36.0,23.0,1.0,3.0,2.0,7.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
