,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
71,235636649.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,4.0,1.0,0.0,0.0,115.0,395.0,1165.0,19.0,41.0,172.0,40.0,17.0,443.0,45.0,0.0,32.0,1268.0,509.0,1158.0,19.0,47.0,20.0,4.0,239.0,21.0,420.0,1484.0,1388.0,28.0,68.0,33.0,0.0,23.0,22.0,37.0,207.0,209.0,1228.0,10.0,0.0,1105.0,1270.0,40.0,108.0,324.0,882.0,14.0,1358.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
72,235642668.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,18.0,22.0,0.0,29.0,98.0,99.0,16.0,12.0,20.0,0.0,17.0,24.0,15.0,22.0,28.0,16.0,19.0,2.0,30.0,113.0,13.0,54.0,61.0,99.0,2.0,101.0,23.0,0.0,3.0,97.0,25.0,213.0,24.0,10.0,0.0,87.0,24.0,101.0,9.0,20.0,258.0,3.0,22.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
73,235646348.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,14.0,3.0,7.0,10.0,18.0,11.0,8.0,10.0,0.0,6.0,17.0,7.0,20.0,1.0,13.0,1.0,8.0,16.0,3.0,7.0,20.0,18.0,10.0,2.0,11.0,22.0,3.0,0.0,17.0,16.0,15.0,19.0,6.0,3.0,21.0,16.0,9.0,3.0,11.0,14.0,2.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
74,235653830.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,8.0,15.0,7.0,21.0,545.0,736.0,14.0,1.0,22.0,0.0,19.0,10.0,2.0,6.0,14.0,392.0,5.0,7.0,363.0,33.0,7.0,20.0,19.0,793.0,0.0,769.0,37.0,97.0,17.0,0.0,373.0,130.0,15.0,9.0,2.0,130.0,34.0,791.0,6.0,337.0,104.0,7.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
75,235657683.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3.0,0.0,0.0,0.0,99.0,187.0,179.0,4.0,47.0,489.0,325.0,10.0,192.0,20.0,0.0,30.0,190.0,212.0,198.0,4.0,844.0,14.0,9.0,1130.0,21.0,195.0,159.0,155.0,371.0,60.0,326.0,207.0,25.0,16.0,373.0,0.0,180.0,203.0,4.0,0.0,368.0,242.0,375.0,89.0,940.0,167.0,6.0,185.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
76,235659706.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,218.0,207.0,7.0,31.0,247.0,131.0,23.0,223.0,17.0,0.0,24.0,227.0,227.0,240.0,30.0,14.0,8.0,8.0,203.0,60.0,229.0,233.0,232.0,119.0,68.0,122.0,209.0,213.0,15.0,130.0,180.0,0.0,235.0,12.0,0.0,261.0,233.0,120.0,91.0,193.0,409.0,7.0,225.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
77,235660698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,488.0,1314.0,16.0,41.0,176.0,20.0,8.0,566.0,39.0,0.0,32.0,1184.0,625.0,1140.0,14.0,19.0,28.0,3.0,242.0,24.0,530.0,1253.0,1255.0,12.0,70.0,15.0,1228.0,24.0,19.0,15.0,203.0,235.0,0.0,5.0,0.0,1310.0,1119.0,19.0,108.0,360.0,1017.0,12.0,1185.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
78,235663710.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,15.0,5.0,6.0,9.0,3.0,15.0,15.0,3.0,13.0,0.0,9.0,11.0,2.0,6.0,6.0,6.0,1.0,10.0,9.0,6.0,2.0,10.0,12.0,4.0,0.0,4.0,10.0,10.0,6.0,9.0,4.0,12.0,5.0,0.0,2.0,11.0,6.0,3.0,2.0,4.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
79,235674459.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,235675462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,450.0,1326.0,12.0,44.0,283.0,131.0,19.0,501.0,44.0,0.0,32.0,1059.0,546.0,1016.0,45.0,173.0,30.0,4.0,421.0,101.0,483.0,1160.0,1126.0,285.0,69.0,273.0,1105.0,87.0,21.0,130.0,368.0,261.0,1310.0,11.0,1.0,0.0,974.0,244.0,108.0,506.0,914.0,11.0,1053.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
81,235679167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,463.0,1030.0,18.0,40.0,186.0,34.0,6.0,528.0,34.0,0.0,30.0,1296.0,589.0,1236.0,18.0,53.0,20.0,3.0,283.0,25.0,500.0,1216.0,1266.0,30.0,71.0,31.0,1270.0,24.0,16.0,34.0,242.0,233.0,1119.0,6.0,0.0,974.0,0.0,42.0,105.0,385.0,854.0,15.0,1334.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
82,235685482.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,18.0,5.0,26.0,551.0,744.0,8.0,1.0,22.0,0.0,15.0,10.0,3.0,11.0,13.0,398.0,8.0,2.0,371.0,42.0,8.0,26.0,27.0,1266.0,0.0,979.0,40.0,101.0,9.0,791.0,375.0,120.0,19.0,3.0,0.0,244.0,42.0,0.0,3.0,345.0,101.0,4.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,235691456.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,93.0,95.0,0.0,15.0,75.0,10.0,4.0,99.0,5.0,0.0,6.0,111.0,97.0,110.0,3.0,8.0,0.0,2.0,86.0,4.0,96.0,103.0,102.0,3.0,56.0,4.0,108.0,9.0,3.0,6.0,89.0,91.0,108.0,2.0,0.0,108.0,105.0,3.0,0.0,91.0,93.0,4.0,106.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,235693981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,342.0,304.0,3.0,32.0,442.0,293.0,7.0,355.0,19.0,0.0,19.0,336.0,351.0,359.0,5.0,760.0,12.0,4.0,978.0,20.0,361.0,279.0,306.0,340.0,64.0,294.0,324.0,20.0,11.0,337.0,940.0,193.0,360.0,4.0,0.0,506.0,385.0,345.0,91.0,0.0,289.0,7.0,333.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85,235698786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,400.0,985.0,11.0,42.0,224.0,102.0,6.0,450.0,37.0,0.0,37.0,890.0,512.0,851.0,12.0,12.0,25.0,4.0,212.0,30.0,432.0,892.0,920.0,93.0,57.0,103.0,882.0,258.0,14.0,104.0,167.0,409.0,1017.0,3.0,0.0,914.0,854.0,101.0,93.0,289.0,0.0,11.0,901.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
86,235699108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,14.0,1.0,4.0,5.0,8.0,3.0,7.0,9.0,0.0,3.0,15.0,7.0,13.0,1.0,3.0,2.0,0.0,7.0,2.0,7.0,16.0,15.0,4.0,1.0,3.0,14.0,3.0,2.0,7.0,6.0,7.0,12.0,6.0,0.0,11.0,15.0,4.0,4.0,7.0,11.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,235700121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,121.0,463.0,1102.0,20.0,40.0,161.0,14.0,12.0,513.0,51.0,0.0,34.0,1327.0,575.0,1211.0,18.0,7.0,22.0,2.0,225.0,20.0,487.0,1357.0,1391.0,2.0,69.0,8.0,1358.0,22.0,21.0,10.0,185.0,225.0,1185.0,11.0,0.0,1053.0,1334.0,14.0,106.0,333.0,901.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
88,235701489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,235704188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,4.0,8.0,2.0,0.0,2.0,2.0,0.0,8.0,9.0,6.0,10.0,1.0,2.0,6.0,0.0,9.0,5.0,1.0,7.0,8.0,4.0,0.0,3.0,8.0,6.0,1.0,2.0,7.0,3.0,9.0,0.0,0.0,9.0,9.0,4.0,2.0,3.0,13.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,237519969.0,171.0,0.0,45.0,22.0,50.0,52.0,10.0,111.0,68.0,160.0,21.0,112.0,20.0,5.0,0.0,1.0,119.0,3.0,155.0,32.0,105.0,10.0,34.0,47.0,19.0,1.0,4.0,98.0,23.0,2.0,20.0,30.0,7.0,40.0,29.0,32.0,196.0,0.0,19.0,4.0,106.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,35.0,19.0,1.0,41.0,8.0,66.0,4.0,7.0,0.0,6.0,36.0,11.0,3.0,0.0,0.0,3.0,13.0,2.0,0.0,28.0,2.0,1.0,3.0,9.0,5.0,0.0,11.0,17.0,0.0,53.0,2.0,3.0,18.0,24.0,38.0,36.0,0.0,0.0,3.0,2.0,0.0,64.0,10.0,0.0
91,246698340.0,89.0,0.0,51.0,5.0,9.0,22.0,6.0,67.0,21.0,70.0,9.0,43.0,2.0,2.0,0.0,0.0,59.0,0.0,41.0,7.0,32.0,4.0,23.0,11.0,4.0,0.0,0.0,18.0,1.0,0.0,21.0,27.0,1.0,49.0,9.0,20.0,70.0,0.0,6.0,0.0,38.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,20.0,6.0,0.0,12.0,1.0,23.0,2.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,19.0,2.0,2.0,17.0,47.0,24.0,48.0,0.0,1.0,0.0,0.0,0.0,38.0,4.0,0.0
92,247494866.0,37.0,1.0,14.0,6.0,27.0,14.0,10.0,47.0,18.0,116.0,6.0,23.0,13.0,0.0,0.0,0.0,73.0,1.0,76.0,17.0,98.0,12.0,63.0,9.0,50.0,0.0,8.0,33.0,23.0,1.0,17.0,27.0,10.0,26.0,10.0,17.0,240.0,2.0,12.0,77.0,59.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,0.0,18.0,13.0,0.0,9.0,0.0,65.0,5.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,6.0,1.0,0.0,13.0,2.0,2.0,1.0,2.0,12.0,0.0,25.0,0.0,1.0,13.0,27.0,16.0,50.0,0.0,0.0,0.0,2.0,0.0,133.0,4.0,0.0
93,249319247.0,807.0,43.0,23.0,103.0,31.0,250.0,71.0,866.0,74.0,204.0,164.0,109.0,22.0,71.0,0.0,3.0,85.0,0.0,237.0,6.0,49.0,5.0,287.0,56.0,18.0,3.0,7.0,31.0,31.0,2.0,54.0,41.0,49.0,325.0,43.0,432.0,655.0,17.0,115.0,33.0,46.0,118.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,20.0,18.0,0.0,152.0,0.0,75.0,2.0,172.0,3.0,0.0,0.0,0.0,488.0,30.0,0.0,1.0,0.0,0.0,72.0,39.0,0.0,11.0,4.0,0.0,57.0,98.0,7.0,0.0,13.0,14.0,2.0,289.0,8.0,7.0,106.0,93.0,25.0,37.0,0.0,0.0,3.0,1.0,0.0,300.0,33.0,0.0
94,249677516.0,176.0,317.0,153.0,81.0,22.0,35.0,61.0,95.0,63.0,112.0,16.0,60.0,3.0,19.0,0.0,3.0,38.0,0.0,160.0,6.0,76.0,4.0,186.0,51.0,54.0,1.0,3.0,26.0,38.0,1.0,244.0,35.0,57.0,178.0,40.0,181.0,309.0,3.0,204.0,3.0,86.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,13.0,152.0,0.0,0.0,64.0,2.0,30.0,3.0,0.0,0.0,0.0,75.0,43.0,0.0,0.0,0.0,0.0,56.0,22.0,1.0,13.0,4.0,0.0,24.0,65.0,11.0,0.0,2.0,15.0,0.0,238.0,2.0,6.0,8.0,73.0,20.0,27.0,0.0,0.0,0.0,2.0,0.0,78.0,51.0,0.0
