,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
78,289680934.0,0.0,3.0,23.0,11.0,5.0,16.0,10.0,11.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,3.0,1.0,1.0,27.0,1.0,0.0,0.0,8.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,8.0,7.0,0.0,3.0,4.0,2.0,0.0,11.0,3.0,0.0,0.0,0.0,12.0,15.0,0.0,1.0,2.0,0.0,10.0,3.0,9.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,22.0,0.0,11.0,2.0,4.0,1.0,0.0,0.0,5.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,9.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0
79,290530096.0,0.0,23.0,40.0,67.0,10.0,15.0,12.0,56.0,2.0,26.0,6.0,2.0,4.0,2.0,1.0,3.0,14.0,13.0,11.0,18.0,16.0,4.0,4.0,7.0,21.0,8.0,53.0,2.0,1.0,2.0,132.0,1.0,12.0,5.0,4.0,1.0,3.0,0.0,19.0,1.0,1.0,6.0,51.0,31.0,0.0,19.0,1.0,2.0,0.0,16.0,32.0,1.0,0.0,4.0,27.0,21.0,0.0,0.0,16.0,10.0,31.0,5.0,10.0,33.0,9.0,28.0,3.0,0.0,10.0,28.0,28.0,1.0,40.0,6.0,37.0,5.0,0.0,5.0,0.0,42.0,3.0,1.0,6.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,36.0,13.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,4.0,3.0,20.0,23.0,0.0,3.0,3.0
80,296358688.0,0.0,68.0,100.0,114.0,13.0,12.0,32.0,155.0,6.0,26.0,13.0,22.0,8.0,23.0,3.0,8.0,18.0,31.0,11.0,20.0,27.0,9.0,15.0,10.0,18.0,9.0,74.0,11.0,9.0,10.0,151.0,2.0,27.0,45.0,16.0,10.0,14.0,3.0,67.0,5.0,1.0,16.0,89.0,49.0,0.0,63.0,2.0,2.0,2.0,23.0,57.0,1.0,0.0,10.0,52.0,43.0,0.0,0.0,74.0,36.0,54.0,24.0,12.0,59.0,41.0,55.0,3.0,0.0,44.0,65.0,28.0,1.0,42.0,11.0,67.0,7.0,0.0,3.0,42.0,0.0,5.0,14.0,6.0,0.0,8.0,5.0,11.0,1.0,3.0,0.0,1.0,54.0,37.0,9.0,7.0,2.0,6.0,3.0,34.0,0.0,0.0,0.0,31.0,20.0,0.0,1.0,18.0,4.0,39.0,37.0,1.0,0.0,8.0
81,297918960.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,93.0,8.0,1.0,1.0,0.0,2.0,19.0,3.0,1.0,9.0,8.0,0.0,6.0,0.0,9.0,14.0,2.0,108.0,0.0,1.0,8.0,0.0,0.0,13.0,16.0,2.0,9.0,0.0,3.0,0.0,1.0,8.0,10.0,1.0,0.0,4.0,0.0,5.0,3.0,1.0,38.0,1.0,0.0,51.0,13.0,1.0,0.0,0.0,0.0,54.0,3.0,7.0,0.0,2.0,5.0,61.0,50.0,0.0,3.0,22.0,3.0,38.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,52.0,0.0,0.0,5.0,19.0,1.0,14.0,21.0,0.0,6.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,26.0,3.0,7.0,0.0,3.0,1.0,1.0
82,299609107.0,0.0,1.0,27.0,15.0,3.0,4.0,7.0,22.0,0.0,5.0,10.0,9.0,10.0,11.0,0.0,8.0,17.0,7.0,9.0,11.0,27.0,0.0,32.0,10.0,27.0,13.0,31.0,16.0,0.0,3.0,32.0,0.0,15.0,20.0,18.0,3.0,17.0,0.0,13.0,0.0,3.0,8.0,10.0,5.0,0.0,14.0,18.0,14.0,4.0,27.0,30.0,0.0,0.0,3.0,56.0,46.0,2.0,0.0,2.0,3.0,53.0,14.0,4.0,5.0,14.0,1.0,1.0,0.0,16.0,39.0,45.0,2.0,21.0,6.0,13.0,2.0,0.0,5.0,1.0,14.0,9.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,20.0,0.0,2.0,8.0,0.0,11.0,0.0,5.0,0.0,12.0,7.0,0.0,4.0,57.0,4.0,18.0,2.0,5.0,1.0,0.0
83,302144631.0,0.0,1.0,28.0,7.0,6.0,3.0,3.0,7.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,6.0,0.0,1.0,1.0,4.0,0.0,14.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,18.0,2.0,0.0,1.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,4.0,1.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,0.0,1.0,1.0,17.0,0.0,27.0,3.0,4.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
84,304995526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,307251688.0,0.0,3.0,4.0,10.0,2.0,0.0,7.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,0.0,6.0,5.0,1.0,2.0,1.0,19.0,2.0,5.0,1.0,1.0,2.0,21.0,0.0,4.0,5.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,9.0,2.0,0.0,26.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,4.0,6.0,0.0,5.0,19.0,4.0,0.0,0.0,54.0,28.0,1.0,0.0,8.0,2.0,6.0,1.0,0.0,0.0,2.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,1.0,6.0
86,308047805.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0
87,308351999.0,0.0,4.0,12.0,10.0,4.0,2.0,6.0,14.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,5.0,6.0,2.0,0.0,1.0,1.0,7.0,1.0,0.0,2.0,13.0,2.0,1.0,6.0,0.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,18.0,4.0,0.0,8.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0,9.0,4.0,4.0,1.0,9.0,7.0,10.0,0.0,0.0,10.0,5.0,2.0,0.0,8.0,3.0,10.0,3.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0
88,317262357.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,319884979.0,0.0,10.0,122.0,4.0,1.0,73.0,10.0,5.0,0.0,10.0,7.0,4.0,0.0,1.0,86.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,27.0,5.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,8.0,0.0,1.0,1.0,1.0,3.0,0.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,21.0,0.0,10.0,1.0,4.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,3.0,0.0,0.0,17.0,0.0,416.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,1.0
90,320929194.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,42.0,33.0,0.0,0.0,4.0,1.0,24.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
91,326341109.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
92,330061277.0,0.0,17.0,66.0,72.0,16.0,8.0,26.0,121.0,5.0,25.0,4.0,6.0,0.0,3.0,1.0,0.0,4.0,15.0,5.0,8.0,22.0,6.0,6.0,10.0,10.0,3.0,70.0,1.0,0.0,3.0,84.0,1.0,28.0,13.0,1.0,1.0,2.0,2.0,27.0,4.0,1.0,5.0,51.0,20.0,0.0,15.0,3.0,0.0,0.0,22.0,17.0,0.0,0.0,1.0,23.0,41.0,0.0,1.0,11.0,22.0,40.0,13.0,8.0,48.0,12.0,24.0,0.0,0.0,19.0,30.0,31.0,0.0,39.0,5.0,32.0,6.0,0.0,4.0,36.0,54.0,0.0,2.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,9.0,1.0,18.0,22.0,0.0,1.0,2.0
93,334472942.0,0.0,33.0,247.0,38.0,11.0,138.0,30.0,61.0,1.0,22.0,8.0,27.0,0.0,5.0,106.0,0.0,0.0,9.0,7.0,6.0,20.0,11.0,2.0,7.0,2.0,3.0,58.0,1.0,7.0,5.0,59.0,1.0,13.0,15.0,2.0,3.0,5.0,6.0,42.0,4.0,0.0,3.0,71.0,26.0,0.0,20.0,6.0,2.0,0.0,12.0,24.0,1.0,0.0,0.0,31.0,24.0,0.0,2.0,8.0,32.0,14.0,5.0,48.0,26.0,19.0,22.0,1.0,0.0,14.0,12.0,35.0,0.0,41.0,4.0,41.0,7.0,0.0,9.0,13.0,37.0,5.0,4.0,2.0,0.0,5.0,1.0,7.0,0.0,344.0,0.0,0.0,17.0,0.0,2.0,3.0,0.0,14.0,7.0,318.0,0.0,6.0,0.0,10.0,17.0,0.0,0.0,1.0,1.0,17.0,17.0,0.0,0.0,2.0
94,338124660.0,0.0,1.0,6.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,12.0,6.0,6.0,2.0,0.0,8.0,40.0,4.0,0.0,1.0,10.0,0.0,12.0,0.0,10.0,30.0,2.0,31.0,0.0,0.0,8.0,0.0,1.0,7.0,22.0,2.0,19.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,9.0,0.0,3.0,5.0,0.0,19.0,0.0,0.0,7.0,15.0,1.0,0.0,1.0,0.0,2.0,2.0,13.0,0.0,0.0,5.0,3.0,10.0,0.0,9.0,30.0,3.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,19.0,20.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,10.0,0.0,25.0,0.0,0.0,0.0,2.0,1.0,0.0,19.0,52.0,5.0,9.0,1.0,7.0,3.0,0.0
95,341358223.0,0.0,1.0,7.0,3.0,0.0,0.0,3.0,13.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,18.0,2.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
96,342996698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
97,343034025.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,23.0,2.0,1.0,3.0,6.0,2.0,9.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,7.0,2.0,19.0,1.0,0.0,2.0,1.0,3.0,3.0,9.0,3.0,5.0,0.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,5.0,0.0,2.0,0.0,1.0,10.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,10.0,2.0,1.0,3.0,15.0,9.0,0.0,4.0,9.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,21.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,17.0,9.0,0.0,1.0,14.0,10.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,11.0,3.0,3.0,0.0,1.0,0.0,1.0
98,352898157.0,0.0,2.0,8.0,6.0,3.0,1.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
99,354708537.0,0.0,25.0,172.0,10.0,2.0,53.0,103.0,4.0,1.0,28.0,56.0,12.0,5.0,4.0,116.0,3.0,8.0,8.0,6.0,3.0,4.0,1.0,2.0,6.0,6.0,2.0,34.0,4.0,1.0,1.0,10.0,0.0,1.0,5.0,2.0,1.0,2.0,0.0,39.0,3.0,1.0,15.0,51.0,9.0,0.0,21.0,0.0,3.0,1.0,1.0,14.0,1.0,0.0,0.0,10.0,5.0,0.0,1.0,14.0,3.0,6.0,3.0,70.0,0.0,1.0,13.0,6.0,0.0,6.0,7.0,12.0,1.0,7.0,0.0,4.0,0.0,0.0,3.0,1.0,34.0,6.0,11.0,32.0,0.0,2.0,5.0,0.0,0.0,416.0,1.0,0.0,2.0,318.0,25.0,0.0,0.0,15.0,1.0,0.0,0.0,9.0,0.0,8.0,12.0,0.0,0.0,3.0,1.0,6.0,9.0,0.0,2.0,0.0
100,367279583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,378550330.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,2.0,0.0,1.0,0.0,0.0,106.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
102,381217446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,386633221.0,0.0,4.0,19.0,19.0,5.0,0.0,6.0,31.0,5.0,2.0,5.0,13.0,1.0,4.0,0.0,3.0,13.0,12.0,1.0,7.0,13.0,2.0,5.0,3.0,12.0,6.0,16.0,2.0,0.0,2.0,34.0,0.0,10.0,14.0,4.0,2.0,5.0,2.0,14.0,0.0,0.0,3.0,21.0,5.0,0.0,16.0,2.0,3.0,1.0,9.0,16.0,0.0,0.0,3.0,16.0,11.0,0.0,0.0,2.0,11.0,18.0,9.0,1.0,14.0,14.0,11.0,1.0,0.0,15.0,20.0,6.0,0.0,19.0,3.0,14.0,6.0,0.0,0.0,4.0,31.0,1.0,12.0,0.0,0.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,11.0,10.0,2.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,1.0,14.0,6.0,0.0,0.0,3.0
104,392011965.0,0.0,11.0,57.0,69.0,15.0,7.0,12.0,38.0,2.0,11.0,2.0,25.0,0.0,5.0,5.0,0.0,2.0,19.0,19.0,3.0,15.0,0.0,6.0,66.0,6.0,0.0,46.0,2.0,0.0,30.0,41.0,0.0,23.0,11.0,0.0,1.0,0.0,2.0,11.0,8.0,0.0,2.0,21.0,18.0,0.0,21.0,8.0,1.0,0.0,15.0,7.0,0.0,0.0,0.0,23.0,25.0,1.0,0.0,8.0,6.0,56.0,8.0,3.0,19.0,34.0,13.0,0.0,0.0,8.0,13.0,26.0,0.0,21.0,3.0,12.0,1.0,0.0,3.0,20.0,20.0,1.0,7.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,2.0,21.0,17.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,14.0,5.0,0.0,0.0,1.0
105,398280277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,400463050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0
