,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
50,132158439.0,9.0,0.0,2.0,11.0,7.0,13.0,51.0,20.0,26.0,3.0,3.0,28.0,2.0,0.0,20.0,29.0,9.0,10.0,13.0,17.0,2.0,11.0,13.0,9.0,45.0,0.0,18.0,1.0,0.0,1.0,4.0,3.0,27.0,4.0,1.0,6.0,0.0,0.0,5.0,4.0,4.0,3.0,27.0,4.0,22.0,10.0,0.0,24.0,0.0,0.0,1.0,16.0,0.0,2.0,2.0,36.0,7.0,2.0,1.0,16.0,22.0,0.0,2.0,1.0,3.0,1.0,15.0,7.0,4.0,0.0,1.0,1.0,4.0,0.0,16.0,25.0,0.0,1.0,0.0,1.0,0.0,12.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,4.0,0.0,8.0,0.0,0.0,7.0,17.0,7.0,9.0,17.0,0.0,1.0,0.0,2.0,2.0,15.0,1.0,15.0,0.0,9.0,3.0,10.0,0.0,0.0,5.0,3.0,3.0,5.0,3.0,0.0,0.0,2.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,1.0,1.0,0.0,25.0,2.0,17.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,3.0,9.0,31.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
51,132203703.0,17.0,0.0,2.0,10.0,8.0,7.0,0.0,14.0,5.0,4.0,0.0,6.0,0.0,3.0,9.0,9.0,0.0,16.0,0.0,2.0,4.0,2.0,13.0,23.0,9.0,0.0,11.0,1.0,0.0,0.0,6.0,1.0,0.0,2.0,3.0,4.0,7.0,0.0,4.0,104.0,29.0,2.0,35.0,19.0,3.0,0.0,1.0,21.0,0.0,1.0,0.0,0.0,4.0,3.0,14.0,32.0,0.0,12.0,3.0,5.0,2.0,0.0,2.0,6.0,2.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,1.0,0.0,12.0,20.0,12.0,4.0,3.0,0.0,1.0,10.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,10.0,10.0,3.0,0.0,9.0,0.0,0.0,4.0,12.0,9.0,9.0,13.0,0.0,4.0,0.0,4.0,2.0,8.0,1.0,19.0,0.0,3.0,1.0,1.0,2.0,0.0,20.0,2.0,5.0,9.0,8.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,1.0,2.0,9.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,4.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
52,136217719.0,15.0,0.0,9.0,22.0,30.0,36.0,16.0,55.0,71.0,1.0,7.0,37.0,1.0,3.0,36.0,53.0,27.0,63.0,18.0,27.0,1.0,11.0,41.0,7.0,56.0,2.0,43.0,3.0,0.0,1.0,7.0,6.0,7.0,24.0,2.0,11.0,1.0,1.0,13.0,15.0,13.0,18.0,46.0,1.0,32.0,13.0,0.0,74.0,0.0,16.0,0.0,0.0,0.0,6.0,7.0,93.0,11.0,3.0,1.0,25.0,31.0,0.0,4.0,0.0,1.0,1.0,32.0,20.0,6.0,0.0,0.0,3.0,12.0,0.0,40.0,24.0,2.0,4.0,0.0,0.0,1.0,15.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,9.0,5.0,13.0,0.0,18.0,0.0,0.0,13.0,7.0,21.0,41.0,13.0,0.0,1.0,0.0,0.0,0.0,19.0,3.0,58.0,0.0,7.0,4.0,10.0,5.0,0.0,19.0,2.0,4.0,13.0,3.0,0.0,1.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,2.0,1.0,0.0,1.0,0.0,5.0,3.0,20.0,3.0,1.0,0.0,12.0,0.0,4.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,9.0,3.0,36.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
53,140740307.0,5.0,0.0,2.0,0.0,3.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,18.0,7.0,1.0,15.0,10.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,45.0,10.0,0.0,6.0,2.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,14.0,4.0,4.0,0.0,3.0,0.0,4.0,10.0,4.0,0.0,4.0,1.0,0.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,3.0,0.0,0.0,8.0,6.0,2.0,7.0,6.0,0.0,10.0,2.0,3.0,17.0,0.0,0.0,9.0,0.0,4.0,0.0,3.0,7.0,2.0,6.0,1.0,12.0,3.0,7.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,6.0,2.0,4.0,4.0,0.0,1.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,146987367.0,19.0,0.0,0.0,26.0,4.0,15.0,3.0,24.0,31.0,1.0,0.0,4.0,1.0,1.0,7.0,14.0,2.0,23.0,2.0,1.0,0.0,10.0,28.0,4.0,11.0,10.0,14.0,1.0,0.0,0.0,5.0,3.0,0.0,21.0,1.0,10.0,4.0,5.0,7.0,15.0,6.0,2.0,20.0,3.0,9.0,1.0,1.0,16.0,0.0,2.0,3.0,6.0,0.0,0.0,4.0,39.0,1.0,3.0,5.0,8.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,38.0,7.0,3.0,0.0,2.0,5.0,11.0,1.0,21.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,21.0,3.0,0.0,6.0,3.0,0.0,2.0,4.0,10.0,23.0,11.0,0.0,3.0,0.0,1.0,0.0,11.0,0.0,22.0,0.0,21.0,6.0,4.0,3.0,0.0,9.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,1.0,4.0,0.0,3.0,3.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
55,148078870.0,15.0,0.0,15.0,11.0,27.0,21.0,2.0,17.0,28.0,40.0,1.0,26.0,0.0,2.0,12.0,33.0,9.0,34.0,9.0,9.0,23.0,2.0,66.0,17.0,14.0,7.0,14.0,6.0,0.0,0.0,27.0,2.0,9.0,9.0,3.0,17.0,157.0,1.0,7.0,84.0,20.0,9.0,96.0,105.0,9.0,3.0,2.0,70.0,6.0,2.0,14.0,7.0,45.0,4.0,0.0,61.0,4.0,64.0,26.0,7.0,20.0,1.0,5.0,8.0,23.0,0.0,7.0,5.0,75.0,8.0,11.0,0.0,19.0,0.0,18.0,63.0,30.0,8.0,33.0,0.0,5.0,24.0,4.0,15.0,1.0,1.0,5.0,0.0,0.0,13.0,38.0,24.0,8.0,0.0,32.0,3.0,0.0,29.0,65.0,52.0,30.0,30.0,0.0,68.0,0.0,17.0,98.0,15.0,0.0,62.0,0.0,35.0,0.0,13.0,41.0,3.0,50.0,18.0,25.0,26.0,19.0,0.0,2.0,19.0,2.0,12.0,0.0,0.0,0.0,0.0,6.0,7.0,18.0,5.0,1.0,29.0,10.0,41.0,8.0,2.0,13.0,0.0,14.0,19.0,2.0,7.0,0.0,2.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,12.0,51.0,9.0,0.0,9.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
56,152245756.0,163.0,0.0,27.0,216.0,93.0,209.0,57.0,191.0,453.0,13.0,13.0,141.0,1.0,14.0,124.0,230.0,72.0,279.0,43.0,57.0,11.0,78.0,422.0,40.0,180.0,26.0,195.0,16.0,2.0,2.0,34.0,33.0,39.0,130.0,7.0,54.0,18.0,4.0,68.0,130.0,62.0,36.0,435.0,40.0,99.0,23.0,4.0,274.0,0.0,36.0,32.0,93.0,10.0,39.0,61.0,0.0,32.0,82.0,21.0,96.0,133.0,1.0,34.0,9.0,18.0,2.0,74.0,61.0,30.0,8.0,18.0,14.0,90.0,0.0,122.0,189.0,47.0,82.0,4.0,5.0,33.0,88.0,11.0,75.0,1.0,0.0,23.0,0.0,13.0,14.0,44.0,42.0,29.0,0.0,51.0,1.0,0.0,44.0,84.0,148.0,153.0,85.0,0.0,29.0,0.0,5.0,14.0,81.0,10.0,311.0,0.0,57.0,25.0,39.0,14.0,2.0,77.0,28.0,32.0,37.0,24.0,0.0,4.0,14.0,8.0,199.0,0.0,0.0,0.0,0.0,5.0,56.0,39.0,14.0,4.0,8.0,38.0,4.0,26.0,23.0,98.0,13.0,24.0,8.0,22.0,2.0,3.0,4.0,2.0,32.0,2.0,0.0,0.0,0.0,6.0,10.0,27.0,84.0,7.0,109.0,23.0,7.0,23.0,0.0,0.0,0.0,0.0,3.0
57,153564072.0,5.0,0.0,3.0,13.0,14.0,15.0,22.0,23.0,26.0,0.0,7.0,23.0,0.0,1.0,18.0,25.0,13.0,46.0,14.0,14.0,2.0,4.0,24.0,8.0,27.0,1.0,16.0,2.0,1.0,0.0,4.0,6.0,5.0,9.0,3.0,4.0,2.0,0.0,8.0,10.0,13.0,3.0,19.0,1.0,10.0,6.0,0.0,22.0,0.0,7.0,0.0,11.0,0.0,1.0,4.0,32.0,0.0,0.0,0.0,21.0,11.0,0.0,5.0,1.0,1.0,0.0,19.0,6.0,5.0,0.0,1.0,1.0,6.0,0.0,25.0,24.0,3.0,2.0,1.0,1.0,1.0,9.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,0.0,13.0,0.0,0.0,11.0,4.0,18.0,14.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,22.0,0.0,8.0,3.0,2.0,0.0,0.0,7.0,3.0,4.0,7.0,5.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,1.0,0.0,2.0,3.0,0.0,10.0,0.0,29.0,0.0,1.0,0.0,16.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,13.0,2.0,4.0,7.0,18.0,33.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
58,155832368.0,5.0,0.0,1.0,4.0,15.0,3.0,1.0,8.0,10.0,13.0,1.0,6.0,0.0,1.0,8.0,10.0,3.0,10.0,2.0,5.0,10.0,0.0,37.0,14.0,10.0,0.0,5.0,3.0,1.0,0.0,10.0,3.0,5.0,0.0,1.0,10.0,11.0,0.0,0.0,22.0,12.0,4.0,193.0,62.0,0.0,3.0,2.0,52.0,4.0,2.0,12.0,3.0,6.0,3.0,64.0,82.0,0.0,0.0,19.0,3.0,5.0,0.0,1.0,2.0,10.0,0.0,2.0,2.0,36.0,7.0,19.0,0.0,4.0,0.0,7.0,41.0,26.0,20.0,7.0,1.0,6.0,30.0,2.0,5.0,0.0,0.0,4.0,0.0,6.0,2.0,20.0,15.0,3.0,0.0,10.0,0.0,0.0,12.0,71.0,3.0,19.0,42.0,0.0,30.0,0.0,8.0,38.0,6.0,1.0,41.0,0.0,24.0,2.0,23.0,13.0,5.0,29.0,31.0,5.0,15.0,15.0,0.0,0.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,2.0,2.0,12.0,19.0,13.0,8.0,1.0,1.0,1.0,18.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,4.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0
59,164043563.0,3.0,0.0,1.0,0.0,6.0,2.0,1.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,11.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,6.0,15.0,0.0,1.0,13.0,4.0,1.0,41.0,18.0,1.0,0.0,13.0,18.0,3.0,1.0,3.0,1.0,2.0,5.0,26.0,21.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,9.0,15.0,48.0,0.0,1.0,0.0,4.0,21.0,24.0,2.0,3.0,1.0,1.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,8.0,1.0,0.0,5.0,1.0,0.0,11.0,10.0,1.0,5.0,12.0,0.0,22.0,1.0,2.0,7.0,1.0,0.0,10.0,0.0,18.0,0.0,55.0,3.0,7.0,19.0,1.0,4.0,6.0,4.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,15.0,1.0,1.0,29.0,9.0,8.0,9.0,2.0,1.0,0.0,35.0,19.0,1.0,0.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
60,185762285.0,34.0,0.0,11.0,74.0,35.0,139.0,67.0,74.0,114.0,4.0,7.0,83.0,1.0,10.0,60.0,144.0,90.0,158.0,24.0,123.0,5.0,12.0,73.0,17.0,49.0,7.0,81.0,10.0,0.0,2.0,5.0,15.0,14.0,45.0,3.0,10.0,5.0,1.0,53.0,43.0,19.0,14.0,32.0,3.0,31.0,13.0,0.0,85.0,0.0,16.0,5.0,25.0,2.0,8.0,7.0,96.0,21.0,3.0,1.0,0.0,77.0,0.0,12.0,0.0,7.0,4.0,57.0,94.0,8.0,0.0,0.0,10.0,25.0,0.0,60.0,63.0,5.0,3.0,3.0,2.0,5.0,22.0,15.0,25.0,0.0,0.0,3.0,0.0,0.0,5.0,10.0,4.0,14.0,0.0,29.0,1.0,0.0,18.0,11.0,65.0,57.0,12.0,0.0,6.0,0.0,3.0,0.0,25.0,8.0,79.0,0.0,14.0,9.0,5.0,1.0,0.0,14.0,2.0,14.0,9.0,9.0,0.0,1.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,47.0,10.0,3.0,1.0,0.0,4.0,0.0,47.0,3.0,76.0,1.0,0.0,0.0,49.0,0.0,1.0,7.0,0.0,75.0,0.0,0.0,0.0,0.0,38.0,1.0,8.0,30.0,27.0,145.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
61,188737021.0,9.0,0.0,12.0,38.0,19.0,155.0,284.0,40.0,163.0,1.0,5.0,113.0,0.0,6.0,14.0,150.0,109.0,218.0,13.0,143.0,8.0,5.0,106.0,73.0,76.0,10.0,35.0,9.0,1.0,3.0,1.0,16.0,113.0,69.0,2.0,43.0,7.0,0.0,12.0,18.0,9.0,18.0,55.0,2.0,53.0,4.0,0.0,77.0,0.0,22.0,2.0,31.0,1.0,4.0,20.0,133.0,11.0,5.0,1.0,77.0,0.0,0.0,7.0,0.0,9.0,1.0,17.0,68.0,5.0,0.0,3.0,7.0,41.0,0.0,45.0,62.0,6.0,14.0,8.0,0.0,10.0,14.0,144.0,26.0,1.0,0.0,6.0,0.0,1.0,4.0,18.0,2.0,4.0,0.0,7.0,2.0,0.0,11.0,12.0,165.0,57.0,15.0,0.0,2.0,0.0,3.0,1.0,19.0,6.0,51.0,0.0,14.0,14.0,5.0,5.0,0.0,19.0,1.0,16.0,5.0,2.0,0.0,1.0,2.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,150.0,15.0,4.0,0.0,5.0,24.0,0.0,251.0,1.0,107.0,7.0,1.0,5.0,39.0,3.0,2.0,3.0,0.0,62.0,0.0,0.0,0.0,0.0,30.0,1.0,5.0,77.0,30.0,156.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
62,189836970.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,193275333.0,19.0,0.0,1.0,33.0,47.0,17.0,5.0,27.0,25.0,2.0,0.0,9.0,0.0,2.0,34.0,29.0,6.0,59.0,2.0,5.0,4.0,3.0,29.0,8.0,13.0,0.0,26.0,0.0,0.0,2.0,10.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,18.0,33.0,25.0,3.0,15.0,0.0,5.0,2.0,0.0,48.0,0.0,2.0,2.0,4.0,2.0,1.0,5.0,34.0,5.0,1.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,18.0,29.0,3.0,1.0,4.0,0.0,0.0,7.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,41.0,0.0,0.0,19.0,4.0,10.0,10.0,5.0,0.0,7.0,0.0,7.0,0.0,5.0,0.0,70.0,0.0,3.0,0.0,0.0,6.0,0.0,9.0,0.0,6.0,19.0,23.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,17.0,3.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,207026848.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,5.0,1.0,11.0,15.0,0.0,1.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,8.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,210824047.0,14.0,0.0,2.0,4.0,8.0,3.0,4.0,21.0,12.0,5.0,1.0,9.0,0.0,2.0,5.0,9.0,1.0,6.0,0.0,3.0,3.0,10.0,10.0,5.0,14.0,4.0,13.0,1.0,0.0,0.0,2.0,1.0,16.0,1.0,0.0,1.0,4.0,0.0,3.0,25.0,0.0,2.0,30.0,19.0,1.0,0.0,0.0,15.0,2.0,3.0,2.0,1.0,5.0,3.0,23.0,18.0,1.0,10.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,1.0,1.0,0.0,6.0,0.0,5.0,9.0,7.0,3.0,3.0,0.0,0.0,35.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,33.0,1.0,0.0,1.0,0.0,0.0,1.0,32.0,7.0,5.0,60.0,0.0,6.0,0.0,5.0,27.0,40.0,0.0,7.0,0.0,6.0,1.0,3.0,6.0,0.0,5.0,3.0,3.0,5.0,1.0,0.0,0.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,7.0,18.0,5.0,15.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
66,215739292.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,222433506.0,30.0,0.0,12.0,44.0,24.0,54.0,32.0,60.0,74.0,4.0,13.0,55.0,0.0,5.0,48.0,78.0,34.0,60.0,34.0,34.0,2.0,17.0,35.0,14.0,66.0,1.0,88.0,5.0,0.0,0.0,6.0,4.0,14.0,28.0,4.0,10.0,4.0,0.0,31.0,20.0,12.0,15.0,32.0,1.0,22.0,12.0,0.0,71.0,0.0,15.0,2.0,32.0,1.0,5.0,7.0,74.0,19.0,2.0,2.0,57.0,17.0,0.0,7.0,1.0,5.0,0.0,0.0,32.0,10.0,0.0,0.0,5.0,17.0,0.0,65.0,48.0,2.0,2.0,2.0,1.0,2.0,32.0,8.0,22.0,1.0,0.0,1.0,0.0,0.0,5.0,8.0,7.0,15.0,0.0,18.0,0.0,0.0,19.0,11.0,22.0,34.0,23.0,0.0,2.0,0.0,0.0,1.0,32.0,2.0,50.0,0.0,20.0,3.0,7.0,5.0,0.0,15.0,5.0,9.0,8.0,5.0,0.0,1.0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,33.0,13.0,3.0,1.0,0.0,4.0,0.0,11.0,3.0,31.0,3.0,0.0,1.0,11.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,1.0,6.0,9.0,6.0,44.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
68,223251188.0,22.0,0.0,9.0,85.0,12.0,108.0,106.0,38.0,113.0,6.0,8.0,38.0,0.0,6.0,29.0,101.0,81.0,89.0,16.0,115.0,3.0,10.0,49.0,12.0,43.0,2.0,58.0,5.0,0.0,5.0,5.0,8.0,10.0,25.0,3.0,13.0,7.0,1.0,22.0,9.0,8.0,11.0,11.0,1.0,22.0,10.0,0.0,56.0,0.0,7.0,2.0,20.0,0.0,4.0,5.0,61.0,6.0,2.0,1.0,94.0,68.0,0.0,8.0,0.0,2.0,5.0,32.0,0.0,2.0,0.0,0.0,5.0,17.0,0.0,44.0,31.0,4.0,5.0,1.0,0.0,3.0,18.0,10.0,14.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,4.0,8.0,0.0,10.0,0.0,0.0,8.0,6.0,27.0,26.0,5.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,40.0,0.0,9.0,6.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,1.0,0.0,1.0,2.0,0.0,41.0,2.0,49.0,2.0,1.0,0.0,54.0,1.0,1.0,10.0,0.0,71.0,0.0,0.0,0.0,0.0,39.0,1.0,2.0,10.0,41.0,165.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
69,228027288.0,1.0,0.0,7.0,0.0,12.0,2.0,1.0,10.0,8.0,15.0,1.0,12.0,0.0,1.0,9.0,14.0,4.0,5.0,7.0,3.0,6.0,0.0,16.0,8.0,12.0,2.0,4.0,1.0,0.0,0.0,12.0,0.0,5.0,1.0,3.0,6.0,30.0,1.0,3.0,26.0,4.0,5.0,46.0,38.0,1.0,5.0,3.0,30.0,8.0,4.0,6.0,6.0,14.0,0.0,75.0,30.0,5.0,36.0,9.0,8.0,5.0,0.0,0.0,3.0,8.0,0.0,10.0,2.0,0.0,3.0,11.0,0.0,5.0,0.0,8.0,36.0,26.0,3.0,11.0,1.0,2.0,13.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,14.0,11.0,4.0,0.0,8.0,2.0,0.0,13.0,35.0,9.0,19.0,17.0,0.0,17.0,2.0,6.0,37.0,6.0,0.0,19.0,0.0,23.0,0.0,14.0,11.0,2.0,16.0,11.0,6.0,12.0,5.0,0.0,1.0,20.0,4.0,12.0,0.0,0.0,0.0,0.0,7.0,9.0,12.0,1.0,2.0,36.0,12.0,34.0,6.0,1.0,2.0,0.0,12.0,18.0,1.0,1.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,4.0,14.0,0.0,1.0,8.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0
